Ticker,Description,Price,Change %,Change,Technical Rating,Volume,Volume*Price,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector,Free Cash Flow (Annual YoY Growth),Free Cash Flow Margin (FY),Free Cash Flow (Quarterly YoY Growth)
WANT,Direxion Daily Consumer Discretionary Bull 3X Shares,22.4,39.73799127,6.37,Sell,1770978,39669907.2,,,,,Miscellaneous,,,
GSSC,GS ActiveBeta U.S. Small Cap Equity ETF,58.06,6.31752426,3.45,Buy,542470,31495808.20000001,,,,,Miscellaneous,,,
RDIV,Invesco Exchange-Traded Fund Trust II Invesco S&P Ultra Dividend Revenue ETF,45.88,5.30181317,2.31,Strong Buy,2013387,92374195.56,,,,,Miscellaneous,,,
SPXU,ProShares UltraPro Short S&P500,14.65,-13.15945465,-2.22,Sell,566509332,8299361713.8,,,,,Miscellaneous,,,
DECT,AllianzIM U.S. Large Cap Buffer10 Dec ETF,24.928,3.93119061,0.9429,,207296,5167474.688,,,,,Miscellaneous,,,
IWR,iShares Russell Mid-Cap ETF,71.7,6.30096368,4.25,Buy,26272880,1883765496,,,,,Miscellaneous,,,
VICE,AdvisorShares Trust AdvisorShares Vice ETF,27.7579,3.99995504,1.0676,Neutral,13069,362767.9951,,,,,Miscellaneous,,,
CYA,Simplify Tail Risk Strategy ETF,10.905,-6.71514115,-0.785,Buy,527805,5755713.525,,,,,Miscellaneous,,,
VOT,Vanguard Mid-Cap Growth ETF,192.17,6.90364931,12.41,Buy,2974875,571681728.75,,,,,Miscellaneous,,,
PABU,iShares Paris-Aligned Climate MSCI USA ETF,43.4578,5.65961585,2.3278,Strong Buy,18464,802404.8192,,,,,Miscellaneous,,,
ONEY,SPDR Russell 1000 Yield Focus ETF,98.9303,5.58196371,5.2303,Buy,674258,66704546.2174,,,,,Miscellaneous,,,
DBV,Invesco DB G10 Currency Harvest Fund,25.1446,-0.38507555,-0.0972,Sell,72717,1828439.8782,,,,,Miscellaneous,,,
RETL,Direxion Daily Retail Bull 3X Shares ETF,9.77,40.57553957,2.82,Sell,7970558,77872351.66,,,,,Miscellaneous,,,
XFIV,BondBloxx Bloomberg Five Year Target Duration US Treasury ETF,49.7392,1.71615542,0.8392,,301681,15005371.5952,,,,,Miscellaneous,,,
SKOR,FlexShares Credit-Scored US Corporate Bond Index Fund,47.52,2.46701412,1.1441,Sell,570442,27107403.84000001,,,,,Miscellaneous,,,
XTAP,Innovator U.S. Equity Accelerated Plus ETF - April,25.6975,4.75691585,1.1669,Neutral,13459,345862.6525,,,,,Miscellaneous,,,
SAEF,Schwab Strategic Trust Schwab Ariel ESG ETF,21.8663,9.89691965,1.9692,Strong Buy,17440,381348.272,,,,,Miscellaneous,,,
CHIM,Global X MSCI China Materials ETF,19.67,12.33580811,2.16,Neutral,93432,1837807.44,,,,,Miscellaneous,,,
KIE,SPDR S&P Insurance ETF,42.75,4.3956044,1.8,Buy,14161393,605399550.75,,,,,Miscellaneous,,,
KTEC,KraneShares Hang Seng TECH Index ETF,14.3,10.08468052,1.31,Buy,126979,1815799.7,,,,,Miscellaneous,,,
MAAX,VanEck Muni Allocation ETF,21.35,2.99083454,0.62,Sell,4614,98508.9,,,,,Miscellaneous,,,
TRFM,AAM Transformers ETF,24.7973,13.41923031,2.9339,,206778,5127536.0994,,,,,Miscellaneous,,,
IVOO,Vanguard S&P Mid-Cap 400 ETF,174.63,6.76163111,11.06,Strong Buy,689089,120335612.07,,,,,Miscellaneous,,,
MZZ,ProShares UltraShort MidCap400,15.0297,-12.26094571,-2.1003,Sell,244949,3681509.9853,,,,,Miscellaneous,,,
FSIG,First Trust Limited Duration Investment Grade Corporate ETF,18.805,0.72308516,0.135,Buy,10556264,198510544.52,,,,,Miscellaneous,,,
DLS,WisdomTree International SmallCap Fund,62.3,7.48792271,4.34,Sell,1042943,64975348.9,,,,,Miscellaneous,,,
SVIX,VS TR -1x Short VIX Futures ETF,17.6,20.05457026,2.94,Strong Buy,49913321,878474449.6,,,,,Miscellaneous,,,
BFIX,Build Funds Trust Build Bond Innovation ETF,22.7749,-0.32866521,-0.0751,Buy,685449,15611032.4301,,,,,Miscellaneous,,,
WINC,Western Asset Short Duration Income ETF,23.9,2.00597525,0.47,Sell,134922,3224635.8,,,,,Miscellaneous,,,
FREL,Fidelity MSCI Real Estate Index ETF,26.84,8.1821846,2.03,Sell,5412169,145262615.96,,,,,Miscellaneous,,,
ITA,iShares U.S. Aerospace & Defense ETF,113.19,1.18898623,1.33,Buy,17148552,1941044600.88,,,,,Miscellaneous,,,
MSTB,LHA Market State Tactical Beta ETF,25.57,3.94308943,0.97,Sell,808860,20682550.2,,,,,Miscellaneous,,,
PBUS,Invesco PureBeta MSCI USA ETF,39.9687,5.07018927,1.9287,Buy,1093547,43707651.9789,,,,,Miscellaneous,,,
IMCG,iShares Morningstar Mid-Cap Growth ETF,57.61,6.92279139,3.73,Buy,2652368,152802920.48,,,,,Miscellaneous,,,
CLNR,IQ Cleaner Transport ETF,20.25,10.47463175,1.92,Strong Buy,8832,178848,,,,,Miscellaneous,,,
VIOG,Vanguard S&P Small-Cap 600 Growth ETF,195.3124,4.78695209,8.9224,Buy,165337,32292366.2788,,,,,Miscellaneous,,,
IBDT,iShares iBonds Dec 2028 Term Corporate ETF,24.96,2.75833676,0.67,Sell,4091544,102124938.24,,,,,Miscellaneous,,,
XWEB,SPDR S&P Internet ETF,74.42,19.5502008,12.17,Sell,47086,3504140.12,,,,,Miscellaneous,,,
CAPE,DoubleLine Shiller CAPE U.S. Equities ETF,22.75,8.28177059,1.74,Strong Buy,1692675,38508356.25,,,,,Miscellaneous,,,
QQQE,Direxion NASDAQ-100 Equal Weighted Index Shares,68.89,7.92730691,5.06,Buy,2100590,144709645.1,,,,,Miscellaneous,,,
USEQ,Invesco Russell 1000 Enhanced Equal Weight ETF,35.3759,6.77454016,2.2445,Buy,3165,111964.7235,,,,,Miscellaneous,,,
ARKF,ARK Fintech Innovation ETF,17.88,25.29782761,3.61,Sell,18615306,332841671.28,,,,,Miscellaneous,,,
NVBW,AllianzIM US Large Cap Buffer20 Nov ETF,25.9416,2.92570286,0.7374,,75191,1950574.8456,,,,,Miscellaneous,,,
CLIX,ProShares Long Online/Short Stores ETF,35.8716,21.42453363,6.3293,Sell,31246,1120844.0136,,,,,Miscellaneous,,,
CORP,Pimco Investment Grade Corporate Bond Index Exchange-Traded Fund,96.37,3.62365591,3.37,Sell,4700699,453006362.63,,,,,Miscellaneous,,,
KBWR,Invesco KBW Regional Banking ETF,56.8419,-0.25164384,-0.1434,Neutral,93483,5313751.3377,,,,,Miscellaneous,,,
IGLD,FT Cboe Vest Gold Strategy Target Income ETF,19.8544,4.27731092,0.8144,Buy,266569,5292567.5536,,,,,Miscellaneous,,,
DEW,WisdomTree Global High Dividend Fund,48.7618,4.19165771,1.9617,Strong Buy,214529,10460820.1922,,,,,Miscellaneous,,,
XCCC,BondBloxx CCC-Rated USD High Yield Corporate Bond ETF,38.28,5.53973317,2.0093,,49786,1905808.08,,,,,Miscellaneous,,,
DWMF,WisdomTree International Multifactor Fund,24.7476,4.0558382,0.9646,Buy,241235,5969987.286,,,,,Miscellaneous,,,
GBLD,Invesco MSCI Green Building ETF,18.97,6.73493501,1.197,Neutral,30698,582341.06,,,,,Miscellaneous,,,
XLK,SPDR Select Sector Fund - Technology,134.09,7.75474124,9.65,Buy,134012070,17969678466.3,,,,,Miscellaneous,,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,35.46,7.84671533,2.58,Buy,2302365,81641862.9,,,,,Miscellaneous,,,
PSCT,Invesco S&P SmallCap Information Technology ETF,129.5,8.06074766,9.66,Buy,76090,9853655,,,,,Miscellaneous,,,
LKOR,FlexShares Trust FlexShares Credit-Scored US Long Corporate Bond Index Fund,44.9581,6.7019032,2.8238,Sell,72221,3246918.9401,,,,,Miscellaneous,,,
SPTM,SPDR Portfolio S&P 1500 Composite Stock Market ETF,49.6,4.88475365,2.31,Buy,10959418,543587132.8000001,,,,,Miscellaneous,,,
STCE,Schwab Strategic Trust Schwab Crypto Thematic ETF,19.2481,25.92885789,3.9632,,103276,1987866.7756,,,,,Miscellaneous,,,
MSFU,Direxion Daily MSFT Bull 1.5X Shares,22.45,1.21046818,0.2685,,1031043,23146915.35,,,,,Miscellaneous,,,
BRLN,BlackRock Floating Rate Loan ETF,51.895,2.23601261,1.135,,15052,781123.54,,,,,Miscellaneous,,,
RXI,iShares Global Consumer Discretionary ETF,142.4106,13.04222893,16.4306,Buy,339931,48409777.66859999,,,,,Miscellaneous,,,
PCY,Invesco Emerging Markets Sovereign Debt ETF,19.52,4.55275844,0.85,Sell,27948385,545552475.2,,,,,Miscellaneous,,,
SMDD,UltraPro Short MidCap400,18.45,-18.14551908,-4.09,Sell,395970,7305646.5,,,,,Miscellaneous,,,
RAVI,FlexShares Ultra-Short Income Fund,74.825,0.57123656,0.425,Sell,949188,71022992.10000001,,,,,Miscellaneous,,,
LVHI,Franklin International Low Volatility High Dividend Index ETF,26.76,4.73581213,1.21,Buy,3364278,90028079.28,,,,,Miscellaneous,,,
PINK,Simplify Health Care ETF,25.65,-3.56889091,-0.9493,Sell,1083845,27800624.25,,,,,Miscellaneous,,,
UPRO,ProShares UltraPro S&P 500,37.11,13.24382057,4.34,Sell,205061892,7609846812.12,,,,,Miscellaneous,,,
DFAX,Dimensional World ex U.S. Core Equity 2 ETF,23.32,7.96296296,1.72,Strong Buy,15742239,367109013.48,,,,,Miscellaneous,,,
PSFF,Pacer Swan SOS Fund of Funds ETF,22.513,2.99143149,0.6539,Strong Buy,1491026,33567468.338,,,,,Miscellaneous,,,
TYLG,Global X Funds Global X Information Technology Covered Call & Growth ETF,25.585,6.27162504,1.5099,,3222,82434.87,,,,,Miscellaneous,,,
MORT,VanEck Mortgage REIT Income ETF,13.24,13.45329906,1.57,Sell,2123104,28109896.96,,,,,Miscellaneous,,,
UGA,United States Gasoline Fund LP,60.32,0.6339673,0.38,Buy,804183,48508318.56,,,,,Miscellaneous,,,
VIRS,Pacer BioThreat Strategy ETF,28.8024,2.04317342,0.5767,Neutral,8756,252193.8144,,,,,Miscellaneous,,,
ITM,VanEck Intermediate Muni ETF,46.66,2.30212673,1.05,Sell,13520158,630850572.28,,,,,Miscellaneous,,,
VTWV,Vanguard Russell 2000 Value ETF,130.16,6.8900386,8.39,Buy,384582,50057193.12,,,,,Miscellaneous,,,
FORH,Formidable ETF,24.4251,4.48748936,1.049,Neutral,11297,275930.3547,,,,,Miscellaneous,,,
EATZ,AdvisorShares Restaurant ETF,20.0548,10.00746007,1.8244,Neutral,8775,175980.87,,,,,Miscellaneous,,,
BETZ,Roundhill Sports Betting & iGaming ETF,16.06,12.22921034,1.75,Sell,428985,6889499.1,,,,,Miscellaneous,,,
XTEN,BondBloxx Bloomberg Ten Year Target Duration US Treasury ETF,49.6114,3.48730486,1.6718,,278,13791.9692,,,,,Miscellaneous,,,
IPDP,Listed Funds Trust Dividend Performers ETF,14.2061,6.71328987,0.8937,Buy,207529,2948177.7269,,,,,Miscellaneous,,,
FIVR,Strategy Shares Nasdaq 5HANDL Index ETF,21.1717,3.26298488,0.669,Buy,26900,569518.73,,,,,Miscellaneous,,,
TBLD,Thornburg Income Builder Opportunities Trust,15.29,7.07282913,1.01,Strong Buy,1371190,20965495.1,,,,,Miscellaneous,,,
FRDM,Freedom 100 Emerging Markets ETF,30.32,9.95466908,2.745,Neutral,1541981,46752863.92,,,,,Miscellaneous,,,
CPZ,Calamos Long/Short Equity & Dynamic Income Trust,16.62,9.41408822,1.43,Sell,985171,16373542.02,,,,,Miscellaneous,,,
AILG,Listed Funds Trust Alpha Intelligent - Large Cap Growth ETF,16.3813,5.71922737,0.8862,Buy,21561,353197.2093,,,,,Miscellaneous,,,
MEAR,BlackRock Short Maturity Municipal Bond ETF,49.915,0.3921963,0.195,Neutral,2177931,108711425.865,,,,,Miscellaneous,,,
SPGM,SPDR Portfolio MSCI Global Stock Market ETF,49.61,6.39073558,2.98,Buy,3378153,167590170.32999998,,,,,Miscellaneous,,,
HMOP,Hartford Municipal Opportunities ETF,38.41,2.26304579,0.85,Sell,686357,26362972.37,,,,,Miscellaneous,,,
FTDS,First Trust Dividend Strength ETF,44.98,5.76909511,2.4534,Buy,129341,5817758.18,,,,,Miscellaneous,,,
APRW,AllianzIM U.S. Large Cap Buffer20 Apr ETF,26.715,1.73267327,0.455,Strong Buy,68136,1820253.24,,,,,Miscellaneous,,,
ACSI,American Customer Satisfaction ETF,44.5954,6.96392593,2.9034,Neutral,16971,756828.5334,,,,,Miscellaneous,,,
MFLX,First Trust Flexible Municipal High Income ETF,16.98,4.42804428,0.72,Sell,98583,1673939.34,,,,,Miscellaneous,,,
ALTL,Pacer Lunt Large Cap Alternator ETF,40.06,-0.98936488,-0.4003,Sell,3593514,143956170.84,,,,,Miscellaneous,,,
DMAY,FT Cboe Vest U.S. Equity Deep Buffer ETF - May,32.07,2.4928092,0.78,Neutral,246797,7914779.79,,,,,Miscellaneous,,,
QYLG,Global X Nasdaq 100 Covered Call & Growth ETF,23.81,7.64014467,1.69,Sell,361899,8616815.19,,,,,Miscellaneous,,,
YLDE,ClearBridge Dividend Strategy ESG ETF,39.8618,2.09926695,0.8196,Buy,33295,1327198.631,,,,,Miscellaneous,,,
XBJA,Innovator ETFs Trust Innovator U.S. Equity Accelerated 9 Buffer ETF - January,22.89,4.51338949,0.9885,Strong Buy,1725234,39490606.26,,,,,Miscellaneous,,,
SRS,ProShares UltraShort Real Estate,15.62,-14.45783133,-2.64,Sell,2922762,45653542.44,,,,,Miscellaneous,,,
NFRA,FlexShares STOXX Global Broad Infrastructure Index Fund,52.55,4.24518945,2.14,Buy,2119064,111356813.19999997,,,,,Miscellaneous,,,
PREF,Principal Spectrum Preferred Securities Active ETF,17.965,4.99707773,0.855,Sell,2940196,52820621.14,,,,,Miscellaneous,,,
IVSG,Invesco Select Growth ETF,9.9112,6.34334764,0.5912,Sell,52062,515996.8944,,,,,Miscellaneous,,,
KOLD,ProShares UltraShort Bloomberg Natural Gas,55.49,101.3425254,27.93,Neutral,82027624,4551712855.76,,,,,Miscellaneous,,,
JHMD,John Hancock Exchange-Traded Fund Trust John Hancock Multifactor Developed International ETF,30.44,8.05630003,2.2695,Buy,769045,23409729.8,,,,,Miscellaneous,,,
QAT,iShares MSCI Qatar ETF,19.24,4.87528345,0.8944,Sell,187912,3615426.88,,,,,Miscellaneous,,,
MTEK,Maris-Tech Ltd.,0.9601,15.6746988,0.1301,Buy,1306335,1254212.2335,,,,,Consumer Durables,,,
SMMV,iShares MSCI USA Small-Cap Min Vol Factor ETF,35.51,2.6300578,0.91,Buy,1211949,43036308.99,,,,,Miscellaneous,,,
PEY,Invesco High Yield Equity Dividend Achievers ETF,21.02,1.59497342,0.33,Buy,7238284,152148729.68,,,,,Miscellaneous,,,
PRF,Invesco FTSE RAFI US 1000 ETF,161.22,3.91234289,6.07,Strong Buy,1207199,194624622.78,,,,,Miscellaneous,,,
HAUS,Residential REIT Income ETF,16.0939,6.9610873,1.0474,Sell,43492,699955.8988,,,,,Miscellaneous,,,
COWZ,Pacer US Cash Cows 100 ETF,49.15,6.27027027,2.9,Buy,40273868,1979460612.2,,,,,Miscellaneous,,,
IVEG,iShares Emergent Food and AgTech Multisector ETF,21.7174,5.97886025,1.2252,Strong Buy,8100,175910.94,,,,,Miscellaneous,,,
FAD,First Trust Multi Cap Growth AlphaDEX Fund,98.85,4.25015819,4.03,Neutral,108482,10723445.7,,,,,Miscellaneous,,,
RWX,SPDR DJ Wilshire Intl Real Estate,28.62,6.91072096,1.85,Sell,2750165,78709722.3,,,,,Miscellaneous,,,
EMCR,Xtrackers Emerging Markets Carbon Reduction and Climate Improvers ETF,28,9.54659447,2.4401,Sell,76350,2137800,,,,,Miscellaneous,,,
RORO,ATAC US Rotation ETF,14.7623,9.10790835,1.2323,Neutral,25976,383465.5048,,,,,Miscellaneous,,,
INDF,Nifty India Financials ETF,31.0037,-2.44058239,-0.7756,Strong Sell,11035,342125.8295,,,,,Miscellaneous,,,
SPXB,ProShares S&P 500 Bond ETF,76.0642,3.48870748,2.5642,Sell,6082,462622.4644,,,,,Miscellaneous,,,
NXTG,First Trust Indxx NextG ETF,66.39,8.87176123,5.41,Buy,530094,35192940.66000001,,,,,Miscellaneous,,,
DOL,WisdomTree International LargeCap Dividend Fund,47.35,7.58918428,3.34,Buy,675821,32000124.35,,,,,Miscellaneous,,,
UMDD,UltraPro MidCap400,21.04,19.6814562,3.46,Sell,285202,6000650.08,,,,,Miscellaneous,,,
ILF,iShares Latin America 40 ETF,25.1,9.65487112,2.21,Sell,16545903,415302165.3,,,,,Miscellaneous,,,
MINC,AdvisorShares Newfleet Multi-sector Income ETF,45.05,1.20184208,0.535,Sell,83632,3767621.6,,,,,Miscellaneous,,,
LCTU,BlackRock U.S. Carbon Transition Readiness ETF,44.48,4.85619991,2.06,Neutral,553789,24632534.72,,,,,Miscellaneous,,,
DAX,Global X DAX Germany ETF,28.3,10.546875,2.7,Buy,536234,15175422.2,,,,,Miscellaneous,,,
BBCA,JPMorgan BetaBuilders Canada ETF,61.56,7.45330773,4.27,Buy,3117145,191891446.2,,,,,Miscellaneous,,,
EQAL,Invesco Russell 1000 Equal Weight ETF,42.78,6.47088104,2.6,Buy,938015,40128281.70000001,,,,,Miscellaneous,,,
USTB,VictoryShares USAA Core Short-Term Bond ETF,49.08,0.90460526,0.44,Sell,1058752,51963548.16,,,,,Miscellaneous,,,
JMEE,J.P. Morgan Exchange-Traded Fund Trust JPMorgan Market Expansion Enhanced Equity ETF,49.23,6.91714627,3.185,,521866,25691463.18,,,,,Miscellaneous,,,
BYLD,iShares Yield Optimized Bond ETF,22.07,1.80499753,0.3913,Sell,345911,7634255.77,,,,,Miscellaneous,,,
DBEF,Xtrackers MSCI EAFE Hedged Equity ETF,34.58,7.29134347,2.35,Neutral,8043512,278144644.96,,,,,Miscellaneous,,,
DJD,Invesco Dow Jones Industrial Average Dividend ETF,44.08,0.96197893,0.42,Buy,1135627,50058438.16,,,,,Miscellaneous,,,
XDJL,Innovator U.S. Equity Accelerated ETF - July,24.7572,7.51892434,1.7313,Strong Buy,8347,206648.3484,,,,,Miscellaneous,,,
EUDG,WisdomTree Europe Quality Dividend Growth Fund,29.2763,7.3311923,1.9997,Buy,236493,6923640.0159,,,,,Miscellaneous,,,
XSVN,BondBloxx Bloomberg Seven Year Target Duration US Treasury ETF,49.5677,2.39440926,1.1591,,93053,4612423.1881,,,,,Miscellaneous,,,
PP,The Meet Kevin Pricing Power ETF,20.48,16.29755821,2.87,,777470,15922585.6,,,,,Miscellaneous,,,
MIDU,Direxion Mid Cap Bull 3X Shares,42.31,19.89232077,7.02,Sell,603341,25527357.71,,,,,Miscellaneous,,,
GXC,SPDR S&P China ETF,88.49,12.92751404,10.13,Sell,3611494,319581104.06,,,,,Miscellaneous,,,
YJUN,First Trust Exchange-Traded Fund VIII FT Cboe Vest International Equity Buffer ETF - June,19.695,6.45830856,1.1948,Strong Buy,676199,13317739.305,,,,,Miscellaneous,,,
TBJL,Innovator 20 Year Treasury Bond 9 Buffer ETF - July,20.4258,5.23934896,1.0169,Sell,119395,2438738.391,,,,,Miscellaneous,,,
JSMD,Janus Henderson Small/Mid Cap Growth Alpha ETF,56.69,8.83086965,4.6,Buy,370175,20985220.75,,,,,Miscellaneous,,,
BSCN,Invesco BulletShares 2023 Corporate Bond ETF,21.03,0.23832221,0.05,Sell,16300571,342801008.13,,,,,Miscellaneous,,,
JAAA,Janus Henderson AAA CLO ETF,49.86,1.2180268,0.6,Buy,5740227,286207718.21999997,,,,,Miscellaneous,,,
SOXX,iShares Semiconductor ETF,396.29,13.88298178,48.31,Buy,22264577,8823229219.33,,,,,Miscellaneous,,,
IWX,iShares Russell Top 200 Value ETF,66.58,2.4780668,1.61,Strong Buy,3612060,240490954.8,,,,,Miscellaneous,,,
NZRO,Strategy Shares Halt Climate Change ETF,21.3303,4.21393604,0.8625,Sell,956,20391.7668,,,,,Miscellaneous,,,
QQH,HCM Defender 100 Index ETF,36.1391,6.13538913,2.0891,Sell,338701,12240349.3091,,,,,Miscellaneous,,,
IQDE,FlexShares International Quality Dividend Defensive Index Fund,20.5569,6.07275542,1.1769,Sell,79142,1626914.1798,,,,,Miscellaneous,,,
FPA,First Trust Asia Pacific Ex-Japan AlphaDEX Fund,27.955,9.37010955,2.395,Sell,40550,1133575.25,,,,,Miscellaneous,,,
BOAT,SonicShares Global Shipping ETF,27.82,0.1079525,0.03,Sell,142319,3959314.58,,,,,Miscellaneous,,,
ENAV,Collaborative Investment Series Trust Mohr Sector Navigator ETF,25.2601,,,,915739,23131658.7139,,,,,Miscellaneous,,,
ASEA,Global X FTSE Southeast Asia ETF,15.66,4.81927711,0.72,Strong Buy,442219,6925149.54,,,,,Miscellaneous,,,
DEFI,Teucrium Corn Fund Hashdex Bitcoin Futures ETF,29.5069,37.96394139,8.1195,,2793,82412.7717,,,,,Miscellaneous,,,
EMLC,VanEck J. P. Morgan EM Local Currency Bond ET,25.23,4.12711515,1,Sell,32265348,814054730.04,,,,,Miscellaneous,,,
PGF,Invesco Financial Preferred ETF,16.07,11.59722222,1.67,Sell,10141807,162978838.49,,,,,Miscellaneous,,,
EUM,ProShares Short MSCI Emerging Markets,14,-8.37696335,-1.28,Sell,1634314,22880396,,,,,Miscellaneous,,,
RECS,Columbia Research Enhanced Core ETF,23.6545,4.10441028,0.9326,Sell,1250008,29568314.236,,,,,Miscellaneous,,,
BOCT,Innovator U.S. Equity Buffer ETF - October,33.0475,4.05384131,1.2875,Buy,480318,15873309.105,,,,,Miscellaneous,,,
HEGD,Swan Hedged Equity US Large Cap ETF,17.43,1.54383921,0.265,Sell,1071895,18683129.85,,,,,Miscellaneous,,,
IRVH,Global X Funds Global X Interest Rate Volatility & Inflation Hedge ETF,22.2637,-0.69714541,-0.1563,,5405,120335.2985,,,,,Miscellaneous,,,
ESCR,Tr Xtrackers Bloomberg US Investment Grade Corporate ESG ETF,18.57,3.71404636,0.665,Sell,9902,183880.14,,,,,Miscellaneous,,,
DMXF,iShares ESG Advanced MSCI EAFE ETF,59.25,9.17634052,4.98,Buy,530016,31403448,,,,,Miscellaneous,,,
QTJL,Innovator Growth Accelerated Plus ETF - July,21.6218,10.40994322,2.0386,Strong Buy,898188,19420441.2984,,,,,Miscellaneous,,,
BECO,BlackRock Future Climate and Sustainable Economy ETF,21.3773,6.38065996,1.2822,Strong Buy,62320,1332233.336,,,,,Miscellaneous,,,
PST,ProShares UltraShort Lehman 7-10 Year Treasury,21.1357,-5.11470258,-1.1393,Buy,1333945,28193861.3365,,,,,Miscellaneous,,,
JCTR,JPMorgan Carbon Transition U.S. Equity ETF,54.2021,5.0271568,2.5944,Neutral,3632,196862.0272,,,,,Miscellaneous,,,
PAWZ,ProShares Pet Care ETF,52.3761,11.19010721,5.2711,Sell,194823,10204068.9303,,,,,Miscellaneous,,,
TSPA,T. Rowe Price U.S. Equity Research ETF,23.8711,5.08264918,1.1546,Neutral,58478,1395934.1858,,,,,Miscellaneous,,,
SDEI,Sound Equity Income ETF,27.0143,5.21799755,1.3397,Strong Buy,84083,2271443.3869,,,,,Miscellaneous,,,
FHLC,Fidelity MSCI Health Care Index ETF,62.68,-2.03188496,-1.3,Buy,3762475,235831933,,,,,Miscellaneous,,,
FCA,First Trust China AlphaDEX Fund,23.1193,8.408476,1.7932,Sell,71902,1662323.9086,,,,,Miscellaneous,,,
JHMM,John Hancock Multifactor Mid Cap ETF,49.42,6.18822518,2.88,Buy,4907566,242531911.72,,,,,Miscellaneous,,,
IETC,iShares U.S. Tech Independence Focused ETF,43.45,6.53243661,2.6643,Sell,122710,5331749.5,,,,,Miscellaneous,,,
SPDN,Direxion Daily S&P 500 Bear 1X Shares,15.83,-4.11871593,-0.68,Sell,82337349,1303400234.67,,,,,Miscellaneous,,,
MDY,SPDR MidCap Trust Series I,472.37,6.68036767,29.58,Buy,11031454,5210927925.98,,,,,Miscellaneous,,,
HYXF,iShares ESG Advanced High Yield Corporate Bond ETF,44.49,2.93845442,1.27,Sell,221951,9874599.99,,,,,Miscellaneous,,,
IHI,iShares U.S. Medical Devices ETF,53.41,1.59786951,0.84,Buy,15800878,843924893.9799999,,,,,Miscellaneous,,,
PBW,Invesco WilderHill Clean Energy ETF,44.39,15.81007044,6.06,Sell,5337341,236924566.99,,,,,Miscellaneous,,,
XHE,SPDR S&P Health Care Equipment,94.16,4.75025031,4.27,Sell,1750887,164863519.92,,,,,Miscellaneous,,,
RFEU,First Trust RiverFront Dynamic Europe ETF,58.645,3.79646018,2.145,Sell,20992,1231075.84,,,,,Miscellaneous,,,
GK,AdvisorShares Gerber Kawasaki ETF,16.4608,9.88518024,1.4808,Neutral,214712,3534331.2896,,,,,Miscellaneous,,,
FEMB,First Trust Emerging Markets Local Currency Bond ETF,27.61,5.18095238,1.36,Sell,2535074,69993393.14,,,,,Miscellaneous,,,
HEEM,iShares Currency Hedged MSCI Emerging Markets ETF,24.86,8.36965998,1.92,Sell,463154,11514008.44,,,,,Miscellaneous,,,
NUMV,Nuveen ESG Mid-Cap Value ETF,31.37,5.44537815,1.62,Sell,926775,29072931.75,,,,,Miscellaneous,,,
FLHK,Franklin FTSE Hong Kong ETF,23.02,7.43354241,1.5928,Neutral,59419,1367825.38,,,,,Miscellaneous,,,
HART,IQ Healthy Hearts ETF,26.96,1.02864852,0.2745,Neutral,10817,291626.32,,,,,Miscellaneous,,,
BMAY,Innovator U.S. Equity Buffer ETF - May,29.8799,3.00075148,0.8705,Neutral,1946987,58175776.8613,,,,,Miscellaneous,,,
RNSC,Small Cap US Equity Select ETF,27.6037,8.86027527,2.2467,Strong Buy,40690,1123194.553,,,,,Miscellaneous,,,
IWY,iShares Russell Top 200 Growth ETF,128.41,6.53779142,7.88,Neutral,4962755,637267369.55,,,,,Miscellaneous,,,
RAYD,The Advisors' Inner Circle Fund III Rayliant Quantitative Developed Market Equity ETF,22.6422,2.6056772,0.575,Sell,92721,2099407.4262,,,,,Miscellaneous,,,
IYH,iShares U.S. Healthcare ETF,276.13,-2.67174227,-7.58,Buy,790368,218244315.84,,,,,Miscellaneous,,,
DFND,Siren DIVCON Dividend Defender ETF,34.4482,2.14107175,0.7221,Sell,47632,1640836.6624,,,,,Miscellaneous,,,
PFES,AXS 2X PFE Bear Daily ETF,46.5288,34.89854081,12.0371,,16926,787546.4688,,,,,Miscellaneous,,,
SPYX,SPDR S&P 500 Fossil Fuel Reserves Free ETF,32.45,4.28505189,1.333364,Neutral,3414728,110807923.6,,,,,Miscellaneous,,,
