Ticker,Description,Price,Market Capitalization,Price to Earnings Ratio (TTM),Price to Revenue Ratio (TTM),Basic EPS (TTM),EPS Diluted (FY),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ),Total Shares Outstanding
FCLD,Fidelity Cloud Computing ETF,16.6156,,,,,,,,
TLT,iShares 20+ Year Treasury Bond ETF,106.32,,,,,,,,
CHIC,Global X Funds Global X MSCI China Communication Services ETF,16.65,,,,,,,,
SPXN,ProShares S&P 500 Ex-Financials ETF,84.3329,,,,,,,,
EWM,iShares MSCI Malaysia Index Fund,23.88,,,,,,,,
DVYA,iShares Asia / Pacific Dividend 30 Index Fund Exchange Traded Fund,36.3196,,,,,,,,
EWMC,Invesco S&P MidCap 400 Equal Weight ETF,90.1206,,,,,,,,
GYLD,Arrow Dow Jones Global Yield ETF,13.58,,,,,,,,
BIZD,VanEck BDC Income ETF,15.2159,,,,,,,,
EUSA,iShares MSCI USA Equal Weighted ETF,77.53,,,,,,,,
NAIL,Direxion Daily Homebuilders & Supplies Bull 3X Shares,39.77,,,,,,,,
FPEI,First Trust Institutional Preferred Securities and Income ETF,18.6,,,,,,,,
PSIL,AdvisorShares Psychedelics ETF,2.16,,,,,,,,
MVV,ProShares Ultra MidCap400,53.8954,,,,,,,,
NUSA,Nuveen Enhanced Yield 1-5 Year U.S. Aggregate Bond ETF,23.005,,,,,,,,
PKW,Invesco BuyBack Achievers ETF,90.01,,,,,,,,
MMCA,IQ MacKay California Municipal Intermediate ETF,21.8849,,,,,,,,
FLEE,Franklin FTSE Europe ETF,26.1,,,,,,,,
PPLT,abrdn Physical Platinum Shares ETF,93.41,,,,,,,,
AAPB,GraniteShares 1.75x Long AAPL Daily ETF,18.07,,,,,,,,
EAOM,iShares ESG Aware Moderate Allocation ETF,25.2155,,,,,,,,
BAUG,Innovator U.S. Equity Buffer ETF - August,30.9728,,,,,,,,
JHID,John Hancock Exchange-Traded Fund Trust John Hancock International High Dividend ETF,27.3366,,,,,,,,
ROOF,IQ CBRE NextGen Real Estate ETF,20.5654,,,,,,,,
PIZ,Invesco DWA Developed Markets Momentum ETF,29.64,,,,,,,,
IBDU,iShares iBonds Dec 2029 Term Corporate ETF,22.86,,,,,,,,
KGRN,KraneShares MSCI China Clean Technology Index ETF,31.66,,,,,,,,
BAD,Listed Funds Trust B.A.D. ETF,13.006,,,,,,,,
COWZ,Pacer US Cash Cows 100 ETF,49.15,,,,,,,,
DJAN,FT Cboe Vest U.S. Equity Deep Buffer ETF - January,30.62,,,,,,,,
BKGI,BNY Mellon Global Infrastructure Income ETF,28.1614,,,,,,,,
OAEM,Unified Series Trust OneAscent Emerging Markets ETF,27.9715,,,,,,,,
QABA,First Trust NASDAQ ABA Community Bank Index Fund,51.7654,,,,,,,,
HYLG,Global X Funds Global X Health Care Covered Call & Growth ETF,24.6517,,,,,,,,
DBA,Invesco DB Agriculture Fund,19.98,,,,,,,,
TBUX,T. Rowe Price Ultra Short-Term Bond ETF,48.645,,,,,,,,
JOET,Virtus Terranova U.S. Quality Momentum ETF,27.67,,,,,,,,
PLAT,WisdomTree Growth Leaders Fund,28.0705,,,,,,,,
NAPR,Innovator Growth-100 Power Buffer ETF - April,36.4082,,,,,,,,
EMSG,Xtrackers MSCI Emerging Markets ESG Leaders Equity ETF,25.7936,,,,,,,,
CLSA,Cabana Target Leading Sector Aggressive ETF,18.75,,,,,,,,
AWAY,ETFMG Travel Tech ETF,19.14,,,,,,,,
XHYE,BondBloxx USD High Yield Bond Energy Sector ETF,37.77,,,,,,,,
UBT,ProShares Ultra 20+ Year Treasury,27.3,,,,,,,,
NOCT,Innovator Growth-100 Power Buffer ETF- October,37.1402,,,,,,,,
JPIB,J.P. Morgan Exchange-Traded Fund Trust JPMorgan International Bond Opportunities ETF,47.25,,,,,,,,
TDSD,Cabana Target Drawdown 13 ETF,21.61,,,,,,,,
AAPU,Direxion Daily AAPL Bull 1.5X Shares,19.1,,,,,,,,
REET,iShares Trust iShares Global REIT ETF,24.53,,,,,,,,
SSUS,Day Hagan/Ned Davis Research Smart Sector ETF,32.17,,,,,,,,
UMI,USCF Midstream Energy Income Fund ETF,34.5848,,,,,,,,
SH,ProShares Short S&P500,15.35,,,,,,,,
XJH,iShares ESG Screened S&P Mid-Cap ETF,35.07,,,,,,,,
PBL,PGIM Portfolio Ballast ETF,24.7353,,,,,,,,
VSS,Vanguard FTSE All-Wld ex-US SmCp Idx ETF,110.66,,,,,,,,
LCR,Leuthold Core ETF,29.655,,,,,,,,
DECA,Denali Capital Acquisition Corp.,10.35,,,,,,,,
VPU,Vanguard Utilities ETF,149.64,,,,,,,,
DWLD,Davis Select Worldwide ETF,27.74,,,,,,,,
LQDB,iShares Trust iShares BBB Rated Corporate Bond ETF,85.49,,,,,,,,
SENT,AdvisorShares Alpha DNA Equity Sentiment ETF,23.0513,,,,,,,,
ILCG,iShares Morningstar Large-Cap Growth ETF,52.03,,,,,,,,
EMXC,iShares MSCI Emerging Markets ex China ETF,50.88,,,,,,,,
KLNE,Direxion Daily Global Clean Energy Bull 2X Shares,16.3356,,,,,,,,
SCHA,Schwab U.S. Small-Cap ETF,43.7,,,,,,,,
TRFM,AAM Transformers ETF,24.7973,,,,,,,,
DUSA,Davis Select U.S. Equity ETF,29.75,,,,,,,,
DES,WisdomTree U.S. SmallCap Dividend Fund,30.42,,,,,,,,
DLS,WisdomTree International SmallCap Fund,62.3,,,,,,,,
HYBB,iShares BB Rated Corporate Bond ETF,45.41,,,,,,,,
CHRG,"The RBB Fund Trust Element EV, Solar & Battery Materials (Lithium, Nickel, Copper, Cobalt) Futures Strategy ETF",25.175,,,,,,,,
ISCB,iShares Morningstar Small-Cap ETF,49.4324,,,,,,,,
MNA,IQ Merger Arbitrage ETF,31.53,,,,,,,,
TFJL,Innovator 20 Year Treasury Bond 5 Floor ETF - July,20.4951,,,,,,,,
WLTH,LifeGoal Wealth Builder ETF,8.675,,,,,,,,
INDA,Ishares MSCI India ETF,40.78,,,,,,,,
ADIV,SmartETFs Asia Pacific Dividend Builder ETF,14.555,,,,,,,,
IDV,iShares International Select Dividend ETF,29.02,,,,,,,,
LSAT,LeaderShares AlphaFactor Tactical Focused ETF,33.0149,,,,,,,,
PSET,Principal Quality ETF,51.5569,,,,,,,,
HYDR,Global X Hydrogen ETF,12.94,,,,,,,,
NUSC,Nuveen ESG Small-Cap ETF,36.99,,,,,,,,
JXI,iShares Global Utilities ETF,59.82,,,,,,,,
QARP,Xtrackers Russell 1000 US Quality at a Reasonable Price ETF,38.439,,,,,,,,
PFFA,Virtus InfraCap U.S. Preferred Stock ETF,21.07,,,,,,,,
MFEM,PIMCO Equitiy Series PIMCO RAFI Dynamic Multi-Factor Emerging Markets Equity ETF,18.7395,,,,,,,,
MMSC,First Trust Multi-Manager Small Cap Opportunities ETF,15.0949,,,,,,,,
REMX,VanEck Rare Earth/Strategic Metals ETF,94.7,,,,,,,,
CNXT,VanEck ChiNext ETF,35.71,,,,,,,,
SPSM,SPDR Portfolio S&P 600 Small Cap ETF,39.5,,,,,,,,
GREI,Goldman Sachs Future Real Estate and Infrastructure Equity ETF,34.1849,,,,,,,,
FXY,Invesco CurrencyShares Japanese Yen Trust,71.43,,,,,,,,
SRVR,Pacer Data & Infrastructure Real Estate ETF,31.54,,,,,,,,
EMNT,PIMCO Enhanced Short Maturity Active ESG Exchange-Traded Fund,97.57,,,,,,,,
SPAB,SPDR Portfolio Aggregate Bond ETF,25.85,,,,,,,,
FTGS,First Trust Growth Strength ETF,21.6737,,,,,,,,
INC,VanEck Dynamic High Income ETF,26.7978,,,,,,,,
CGDV,Capital Group Dividend Value ETF,24.48,,,,,,,,
SCHR,Schwab Intermediate-Term U.S. Treasury ETF,50.2,,,,,,,,
KURE,KraneShares MSCI All China Health Care Index ETF,23.99,,,,,,,,
JAAA,Janus Henderson AAA CLO ETF,49.86,,,,,,,,
EEMS,Ishares MSCI Emerging Markets Small Cap Index Fund,50.934,,,,,,,,
XDEC,First Trust Exchange-Traded Fund VIII FT Cboe Vest U.S. Equity Enhance & Moderate Buffer ETF - December,30.75,,,,,,,,
SSPY,Syntax Stratified LargeCap ETF,66.9814,,,,,,,,
PSCT,Invesco S&P SmallCap Information Technology ETF,129.5,,,,,,,,
SLYG,SPDR S&P 600 Small Cap Growth ETF (based on S&P SmallCap 600 Growth Index --symbol CGK),75.88,,,,,,,,
FMIL,Fidelity New Millennium ETF,30.4246,,,,,,,,
BAR,GraniteShares Gold Trust Shares of Beneficial Interest,19.03,,,,,,,,
PFRL,PGIM Floating Rate Income ETF,50.22,,,,,,,,
XLI,SPDR Select Sector Fund - Industrial,100.15,,,,,,,,
XTL,SPDR S&P Telecom ETF,85.4462,,,,,,,,
NVBT,AllianzIM US Large Cap Buffer10 Nov ETF,26.0318,,,,,,,,
EMMF,WisdomTree Emerging Markets Multifactor Fund,21.8866,,,,,,,,
SURE,AdvisorShares Insider Advantage ETF,91.8526,,,,,,,,
USAI,Pacer American Energy Independence ETF,27.38,,,,,,,,
OVLH,Overlay Shares Hedged Large Cap Equity ETF,25.5932,,,,,,,,
SIXJ,AllianzIM U.S. Large Cap 6 Month Buffer10 Jan/Jul ETF,23.23,,,,,,,,
PRAY,FIS Biblically Responsible Risk Managed ETF,22.8041,,,,,,,,
BKUI,BNY Mellon Ultra Short Income ETF,49.13,,,,,,,,
ACWF,iShares MSCI Global Multifactor ETF,33.59,,,,,,,,
BUG,Global X Cybersecurity ETF,21.69,,,,,,,,
PFFR,ETFIS Series Trust I ETF,18.93,,,,,,,,
HYRM,Xtrackers Risk Managed USD High Yield Strategy ETF,22.575,,,,,,,,
IBRN,iShares Trust iShares Neuroscience and Healthcare ETF,26.7322,,,,,,,,
SRET,Global X SuperDividend REIT ETF,24.11,,,,,,,,
INTF,iShares International Equity Factor ETF,26.51,,,,,,,,
FGRO,Fidelity Growth Opportunities ETF,13.83,,,,,,,,
GDE,WisdomTree Trust WisdomTree Efficient Gold Plus Equity Strategy Fund,22.8926,,,,,,,,
IHYF,Invesco High Yield Bond Factor ETF,21.765,,,,,,,,
BUFQ,First Trust Exchange-Traded Fund VIII FT Cboe Vest Fund of Nasdaq-100 Buffer ETFs,21.341,,,,,,,,
DFAC,Dimensional U.S. Core Equity 2 ETF,25.52,,,,,,,,
TNA,Direxion Small Cap Bull 3X Shares,38.48,,,,,,,,
ZIG,The Acquirers Fund,28.5259,,,,,,,,
VIXY,ProShares Trust VIX Short-Term Futures ETF,9.36,,,,,,,,
RFCI,RiverFront Dynamic Core Income ETF,22.49,,,,,,,,
SIJ,ProShares UltraShort Industrials,14.64,,,,,,,,
FCTR,First Trust Lunt U.S. Factor Rotation ETF,28.71,,,,,,,,
IVLU,iShares MSCI Intl Value Factor ETF,24.95,,,,,,,,
PFEL,AXS 2X PFE Bull Daily ETF,22.74,,,,,,,,
NTKI,Nationwide Russell 2000 Risk-Managed Income ETF,20.2613,,,,,,,,
QED,IQ Hedge Event-Driven Tracker ETF,20.81,,,,,,,,
BBSC,JPMorgan BetaBuilders U.S. Small Cap Equity ETF,56.5182,,,,,,,,
RRH,Advocate Rising Rate Hedge ETF,24.6305,,,,,,,,
DGT,SPDR Global Dow ETF (based on The Global Dow),108.5069,,,,,,,,
MOO,VanEck Agribusiness ETF,90.72,,,,,,,,
VCLO,Simplify Volt Cloud and Cybersecurity Disruption ETF,4.756,,,,,,,,
VEMY,Virtus Stone Harbor Emerging Markets High Yield Bond ETF,26.0104,,,,,,,,
RYJ,Invesco Raymond James SB-1 Equity ETF,58.5973,,,,,,,,
UUP,Invesco DB USD Index Bullish Fund ETF,27.57,,,,,,,,
BCIM,abrdn Bloomberg Industrial Metals Strategy K-1 Free ETF,26.3653,,,,,,,,
BKLC,BNY Mellon US Large Cap Core Equity ETF,73.34,,,,,,,,
ERX,Direxion Energy Bull 2X Shares,68.51,,,,,,,,
TSJA,Innovator Triple Stacker ETF - January,25.1307,,,,,,,,
IBDT,iShares iBonds Dec 2028 Term Corporate ETF,24.96,,,,,,,,
SESG,Sprott ESG Gold ETF,38.3799,,,,,,,,
THCX,The Cannabis ETF,2.7496,,,,,,,,
DJUL,FT Cboe Vest U.S. Equity Deep Buffer ETF - July,31.7523,,,,,,,,
EUSC,WisdomTree Europe Hedged SmallCap Equity Fund,33.7672,,,,,,,,
FGLD,Franklin Templeton Holdings Trust Franklin Responsibly Sourced Gold ETF,25.725,,,,,,,,
RUFF,Alpha Dog ETF,18.0552,,,,,,,,
BSEP,Innovator U.S. Equity Buffer ETF - September,31.4815,,,,,,,,
DGRS,WisdomTree U.S. SmallCap Quality Dividend Growth Fund,43.83,,,,,,,,
TWM,ProShares UltraShort Russell2000,14.43,,,,,,,,
UJAN,Innovator U.S. Equity Ultra Buffer ETF - January,30.59,,,,,,,,
PFFV,Global X Variable Rate Preferred ETF,24.27,,,,,,,,
PSCW,Pacer Swan SOS Conservative (April) ETF,20.8649,,,,,,,,
BOND,PIMCO Active Bond Exchange-Traded Fund Exchange-Traded Fund,93.57,,,,,,,,
PREF,Principal Spectrum Preferred Securities Active ETF,17.965,,,,,,,,
FSEC,Fidelity Investment Grade Securitized ETF,43.405,,,,,,,,
VMOT,Alpha Architect Value Momentum Trend ETF,24.2127,,,,,,,,
ESG,FlexShares STOXX US ESG Select Index Fund,96.9259,,,,,,,,
UCC,ProShares Ultra Consumer Services,27.0676,,,,,,,,
FEP,First Trust Europe AlphaDEX Fund,35.55,,,,,,,,
XMVM,Invesco S&P MidCap Value with Momentum ETF,46.96,,,,,,,,
GHYB,Goldman Sachs Access High Yield Corporate Bond ETF,43.155,,,,,,,,
HJEN,Direxion Hydrogen ETF,15.66,,,,,,,,
FGM,First Trust Germany AlphaDEX Fund,39.6,,,,,,,,
LQDH,iShares Interest Rate Hedged Corporate Bond ETF,92.76,,,,,,,,
SVIX,VS TR -1x Short VIX Futures ETF,17.6,,,,,,,,
AADR,AdvisorShares Dorsey Wright,49.54,,,,,,,,
WRND,IQ Global Equity R&D Leaders ETF,21.66,,,,,,,,
SEIM,SEI EXCHANGE TRADED FDS SEI Enhanced U.S. Large Cap Momentum Factor ETF,24.6298,,,,,,,,
XTJL,Innovator U.S. Equity Accelerated Plus ETF - July,24.8309,,,,,,,,
SWAN,Amplify BlackSwan Growth & Treasury Core ETF,25.44,,,,,,,,
DJCB,"ETRACS Bloomberg Commodity Index Total Return ETN Series B due October 31, 2039",21.555,,,,,,,,
HYGV,FlexShares High Yield Value-Scored Bond Index Fund,41.28,,,,,,,,
GNOM,Global X Genomics & Biotechnology ETF,13.36,,,,,,,,
BMAR,Innovator U.S. Equity Buffer ETF - March,33.3215,,,,,,,,
FIDU,Fidelity MSCI Industrials Index ETF,52.39,,,,,,,,
OGIG,ALPS O'Shares Global Internet Giants ETF,27.13,,,,,,,,
ERET,iShares Environmentally Aware Real Estate ETF,26.545,,,,,,,,
FMAY,FT Cboe Vest U.S. Equity Buffer ETF - May,36.32,,,,,,,,
CCSO,Carbon Collective Climate Solutions U.S. Equity ETF,18.83,,,,,,,,
XOUT,GraniteShares XOUT U.S. Large Cap ETF,34.3253,,,,,,,,
IBMP,iShares iBonds Dec 2027 Term Muni Bond ETF,25.58,,,,,,,,
PPI,Investment Managers Series Trust II AXS Astoria Inflation Sensitive ETF,27.3,,,,,,,,
GVI,iShares Intermediate Government/Credit Bond ETF,104.03,,,,,,,,
XHLF,BondBloxx Bloomberg Six Month Target Duration US Treasury ETF,50.185,,,,,,,,
INDL,Direxion Daily MSCI India Bull 2X Shares,43.5054,,,,,,,,
QQJG,Invesco ESG NASDAQ Next Gen 100 ETF,19.4,,,,,,,,
WIZ,Merlyn.AI Bull-Rider Bear-Fighter ETF,28.1833,,,,,,,,
ESGV,Vanguard ESG U.S. Stock ETF,69.93,,,,,,,,
AVIV,Avantis International Large Cap Value ETF,49.14,,,,,,,,
YCL,ProShares Ultra Yen,34.7036,,,,,,,,
KESG,KraneShares MSCI China ESG Leaders Index ETF,21.6252,,,,,,,,
EQAL,Invesco Russell 1000 Equal Weight ETF,42.78,,,,,,,,
SCC,ProShares UltraShort Consumer Services,23.2861,,,,,,,,
JRNY,ALPS Global Travel Beneficiaries ETF,22.9222,,,,,,,,
XJUN,FT Cboe Vest U.S. Equity Enhance & Moderate Buffer ETF - June,31.5134,,,,,,,,
TYO,Direxion Daily 10-Yr Treasury Bear 3x Shrs,12.36,,,,,,,,
SMMD,iShares Trust iShares Russell 2500 ETF,57.17,,,,,,,,
SPYC,Simplify Exchange Traded Funds Simplify US Equity PLUS Convexity ETF,26.4948,,,,,,,,
ADRE,Invesco BLDRS Emerging Markets 50,42.65,,,,,,,,
OAIA,Listed Funds Trust Teucrium AiLA Long-Short Agriculture Strategy ETF,24.75,,,,,,,,
KWT,iShares Trust iShares MSCI Kuwait ETF,32.59,,,,,,,,
SCHX,Schwab U.S. Large-Cap ETF,47.4,,,,,,,,
GBIL,Goldman Sachs Access Treasury 0-1 Year ETF,99.99,,,,,,,,
BSMN,Invesco BulletShares 2023 Municipal Bond ETF,25.18,,,,,,,,
EWC,iShares MSCI Canada Index Fund,35.2,,,,,,,,
XHYC,BondBloxx USD High Yield Bond Consumer Cyclicals Sector ETF,35.66,,,,,,,,
RDVY,First Trust Rising Dividend Achievers ETF,47,,,,,,,,
NWLG,Nuveen Winslow Large-Cap Growth ESG ETF,19.3046,,,,,,,,
RITA,ETFB Green SRI REITs ETF,19.8678,,,,,,,,
XSLV,Invesco S&P SmallCap Low Volatility ETF,45.7444,,,,,,,,
EDEN,iShares Inc iShares MSCI Denmark ETF,99.01,,,,,,,,
CWB,SPDR Bloomberg Convertible Securities ETF,67.83,,,,,,,,
TRTY,Cambria Trinity ETF,25.5824,,,,,,,,
LEXI,Alexis Practical Tactical ETF,24.0363,,,,,,,,
UGL,ProShares Ultra Gold,60.99,,,,,,,,
UFO,Procure Space ETF,20.79,,,,,,,,
IBHE,iShares iBonds 2025 Term High Yield and Income ETF,22.88,,,,,,,,
FTSM,First Trust Enhanced Short Maturity ETF,59.68,,,,,,,,
FTEC,Fidelity MSCI Information Technology Index ETF,102.06,,,,,,,,
DFSU,Dimensional US Sustainability Core 1 ETF,26.43,,,,,,,,
MCSE,Martin Currie Sustainable International Equity ETF,13.94,,,,,,,,
ARMR,Exchange Listed Funds Trust Armor US Equity Index ETF,21.2196,,,,,,,,
FLCO,Franklin Investment Grade Corporate ETF,21.655,,,,,,,,
HYXU,iShares International High Yield Bond ETF,46.1,,,,,,,,
FLHY,Franklin High Yield Corporate ETF,22.76,,,,,,,,
PSR,Invesco Active U.S. Real Estate Fund,93.82,,,,,,,,
SCHY,Schwab International Dividend Equity ETF,23.74,,,,,,,,
JUSA,JPMorgan ActiveBuilders U.S. Large Cap Equity ETF,45.6382,,,,,,,,
XMHQ,Invesco S&P MidCap Quality ETF,73.51,,,,,,,,
SYUS,Syntax Stratified U.S. Total Market ETF,42.4431,,,,,,,,
AVLV,Avantis U.S. Large Cap Value ETF,52.85,,,,,,,,
FAS,Direxion Financial Bull 3X Shares,85.11,,,,,,,,
SDY,SPDR S&P Dividend ETF,127.18,,,,,,,,
MOON,Direxion Moonshot Innovators ETF,12.47,,,,,,,,
HYXF,iShares ESG Advanced High Yield Corporate Bond ETF,44.49,,,,,,,,
NBDS,Neuberger Berman Disrupters ETF,19.6198,,,,,,,,
KNG,FT Cboe Vest S&P 500 Dividend Aristocrats Target Income ETF,51.81,,,,,,,,
FAPR,FT Cboe Vest U.S. Equity Buffer ETF - April,30.16,,,,,,,,
DFEN,Direxion Daily Aerospace & Defense Bull 3X Shares,20.34,,,,,,,,
BLV,Vanguard Long-Term Bond ETF,77.1,,,,,,,,
FDT,First Trust Developed Markets Ex-US AlphaDEX Fund,51.87,,,,,,,,
VYM,Vanguard High Dividend Yield ETF,109.49,,,,,,,,
TACK,Capitol Series Trust Fairlead Tactical Sector ETF,24.26,,,,,,,,
DALI,First Trust Dorsey Wright DALI 1 ETF,25.5803,,,,,,,,
SPY,SPDR S&P 500 ETF TRUST,400.59,,,,,,,,
IQSI,IQ Candriam ESG International Equity ETF,26.6777,,,,,,,,
IBIT,Defiance Daily Short Digitizing the Economy ETF,25.38,,,,,,,,
IVSG,Invesco Select Growth ETF,9.9112,,,,,,,,
WEBL,Direxion Daily Dow Jones Internet Bull 3X Shares,7.95,,,,,,,,
EWO,iShares Inc iShares MSCI Austria ETF,20.8314,,,,,,,,
SMB,VanEck Short Muni ETF,17.02,,,,,,,,
KLDW,Knowledge Leaders Developed World ETF,38.7,,,,,,,,
FLTN,Collaborative Investment Series Trust Rareview Inflation/Deflation ETF,22.61,,,,,,,,
NTSI,WisdomTree Trust WisdomTree International Efficient Core Fund,34.3077,,,,,,,,
OBOR,KraneShares MSCI One Belt One Road Index ETF,23.8157,,,,,,,,
PBJ,Invesco Dynamic Food & Beverage ETF,45.53,,,,,,,,
SHE,SPDR MSCI USA Gender Diversity ETF,82.35,,,,,,,,
EFZ,ProShares Short MSCI EAFE,18.53,,,,,,,,
IRBO,iShares Robotics and Artificial Intelligence Multisector ETF,29.42,,,,,,,,
XDSQ,Innovator ETFs Trust Innovator U.S. Equity Accelerated ETF - Quarterly,25.2788,,,,,,,,
PLTM,GraniteShares Platinum Shares ETF,9.88,,,,,,,,
IMOM,Alpha Architect International Quantitative Momentum ETF,25.9506,,,,,,,,
GMOM,Cambria Global Momentum ETF,28.94,,,,,,,,
DWMF,WisdomTree International Multifactor Fund,24.7476,,,,,,,,
SUSB,iShares ESG Aware 1-5 Year USD Corporate Bond ETF,24.06,,,,,,,,
FLV,American Century Focused Large Cap Value ETF,59.6079,,,,,,,,
LKOR,FlexShares Trust FlexShares Credit-Scored US Long Corporate Bond Index Fund,44.9581,,,,,,,,
SSXU,Strategy Shares Day Hagan/Ned Davis Research Smart Sector International ETF,27.3304,,,,,,,,
IUSG,iShares Core S&P U.S. Growth ETF,84.86,,,,,,,,
SPLV,Invesco S&P 500 Low Volatility ETF,63.15,,,,,,,,
SPCX,The SPAC and New Issue ETF,23.83,,,,,,,,
BKCH,Global X Blockchain ETF,20.68,,,,,,,,
THD,iShares Inc iShares MSCI Thailand ETF,79.91,,,,,,,,
VWID,Virtus WMC International Dividend ETF,25.7557,,,,,,,,
NZUS,SPDR MSCI USA Climate Paris Aligned ETF,22.3376,,,,,,,,
IPKW,Invesco International BuyBack Achievers ETF,36.13,,,,,,,,
QDIV,Global X S&P 500 Quality Dividend ETF,32.63,,,,,,,,
XPND,First Trust Expanded Technology ETF,17.2596,,,,,,,,
DXGE,WisdomTree Germany Hedged Equity Fund,34.77,,,,,,,,
IDNA,iShares Genomics Immunology and Healthcare ETF,26.51,,,,,,,,
ZGEN,The Generation Z ETF,11.9896,,,,,,,,
SPRX,Spear Alpha ETF,13.6387,,,,,,,,
GSID,Goldman Sachs MarketBeta International Equity ETF,50.7025,,,,,,,,
PHB,Invesco Fundamental High Yield Corporate Bond ETF,17.46,,,,,,,,
RODE,Hartford Multifactor Diversified International ETF,25.33,,,,,,,,
BKEM,BNY Mellon Emerging Markets Equity ETF,57.733,,,,,,,,
QVML,Invesco S&P 500 QVM Multi-factor ETF,24.0139,,,,,,,,
DBS,Invesco DB Silver Fund,31.94,,,,,,,,
ECOW,Pacer Emerging Markets Cash Cows 100 ETF,19.52,,,,,,,,
NANR,SPDR S&P North American Natural Resources ETF,57.01,,,,,,,,
DFIS,Dimensional International Small Cap ETF,23.32,,,,,,,,
PBDM,Invesco PureBeta FTSE Developed ex-North America ETF,25.87,,,,,,,,
PGJ,Invesco Golden Dragon China ETF,32.32,,,,,,,,
FTBD,Fidelity Merrimack Street Trust Fidelity Tactical Bond ETF,49.9329,,,,,,,,
PWC,Invesco Dynamic Market ETF,107.9385,,,,,,,,
GSEU,Goldman Sachs ActiveBeta Europe Equity ETF,32.3775,,,,,,,,
RFDA,RiverFront Dynamic US Dividend Advantage ETF,43.605,,,,,,,,
EMFQ,Amplify Emerging Markets FinTech ETF,22.846,,,,,,,,
WEAT,Teucrium Wheat Fund ETV,7.61,,,,,,,,
VUSB,Vanguard Ultra-Short Bond ETF,49.23,,,,,,,,
PIFI,ClearShares Piton Intermediate Fixed income ETF,91.765,,,,,,,,
DUSL,Direxion Daily Industrials Bull 3X Shares,33.38,,,,,,,,
BIBL,Inspire 100 ETF,31.68,,,,,,,,
LMBS,First Trust Low Duration Opportunities ETF,48.03,,,,,,,,
HTEC,Robo Global Healthcare Technology and Innovation ETF,30.74,,,,,,,,
AIEQ,AI Powered Equity ETF,31.45,,,,,,,,
APRT,AllianzIM U.S. Large Cap Buffer10 Apr ETF,28.4502,,,,,,,,
NERD,Roundhill Video Games ETF,14.7433,,,,,,,,
AGG,iShares Core U.S. Aggregate Bond ETF,99.81,,,,,,,,
FBCG,Fidelity Blue Chip Growth ETF,23.39,,,,,,,,
XBTF,Vaneck Bitcoin Strategy ETF,23.0557,,,,,,,,
IWLG,IQ Winslow Large Cap Growth ETF,26.8741,,,,,,,,
EVEN,Direxion Shares ETF Trust Direxion Daily S&P 500 Equal Weight Bull 2X Shares,21.0764,,,,,,,,
QTJA,Innovator ETFs Trust Innovator Growth Accelerated Plus ETF - January,18.1858,,,,,,,,
RYT,Invesco S&P 500 Equal Weight Technology ETF,263.34,,,,,,,,
IYW,iShares U.S. Technology ETF,81.4,,,,,,,,
AVSU,Avantis Responsible U.S. Equity ETF,48.3925,,,,,,,,
BSCU,Invesco BulletShares 2030 Corporate Bond ETF,16.47,,,,,,,,
FDVV,Fidelity High Dividend ETF,39.06,,,,,,,,
ROUS,Hartford Multifactor U.S. Equity ETF,40.01,,,,,,,,
LSST,Natixis Loomis Sayles Short Duration Income ETF,23.745,,,,,,,,
AVMU,Avantis Core Municipal Fixed Income ETF,46.825,,,,,,,,
EPU,iShares Trust iShares MSCI Peru ETF,30.92,,,,,,,,
IGE,iShares North American Natural Resources ETF,42.16,,,,,,,,
HYUP,Xtrackers High Beta High Yield Bond ETF,40.0958,,,,,,,,
TFLR,"T. Rowe Price Exchange-Traded Funds, Inc. T. Rowe Price Floating Rate ETF",50.67,,,,,,,,
MSTB,LHA Market State Tactical Beta ETF,25.57,,,,,,,,
VLUE,iShares MSCI USA Value Factor ETF,96.03,,,,,,,,
PWZ,Invesco California AMT-Free Municipal Bond Portfolio,24.84,,,,,,,,
SMH,VanEck Semiconductor ETF,233.55,,,,,,,,
EPHE,iShares MSCI Philippines ETF,28.56,,,,,,,,
TDSC,Cabana Target Drawdown 10 ETF,22.34,,,,,,,,
TSL,GraniteShares 1.25x Long Tesla Daily ETF,11.68,,,,,,,,
RFFC,RiverFront Dynamic US Flex-Cap ETF,41.862,,,,,,,,
WBIL,WBI BullBear Quality 3000 ETF,27.91,,,,,,,,
SHYL,Xtrackers Short Duration High Yield Bond ETF,43.6119,,,,,,,,
SGOL,abrdn Physical Gold Shares ETF,18.406,,,,,,,,
FLHK,Franklin FTSE Hong Kong ETF,23.02,,,,,,,,
IFED,ETRACS IFED Invest with the Fed TR Index ETN,28.649,,,,,,,,
XYLD,Global X Funds Global X S&P 500 Covered Call ETF,40.53,,,,,,,,
RESE,WisdomTree Emerging Markets ESG Fund,29.5502,,,,,,,,
INFL,Horizon Kinetics Inflation Beneficiaries ETF,32.31,,,,,,,,
SOLR,SmartETFs Sustainable Energy II ETF,30.8114,,,,,,,,
DFRA,Donoghue Forlines Yield Enhanced Real Asset ETF,26.9207,,,,,,,,
FYX,First Trust Small Cap Core AlphaDEX Fund,84.64,,,,,,,,
FAIL,Cambria Global Tail Risk ETF,19.71,,,,,,,,
PQDI,Principal Spectrum Tax-Advantaged Dividend Active ETF,18.885,,,,,,,,
