Ticker,Description,Price,Change %,Change,Technical Rating,Volume,Volume*Price,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector,Free Cash Flow (Annual YoY Growth)
MSOS,AdvisorShares Trust AdvisorShares Pure US Cannabis ETF,6.415,-0.54263566,-0.035,Sell,760967,4881603.305,,,,,Miscellaneous,
DRN,Direxion Daily Real Estate Bull 3X Shares,12.17,-2.79552716,-0.35,Buy,575649,7005648.33,,,,,Miscellaneous,
GNW,Genworth Financial Inc,5.37,-2.18579235,-0.12,Buy,1068625,5738516.25,2665483327.7540984,4.73153495,1.1763,2500,Finance,-77.70408163
SECO,Secoo Holding Limited,1.72,-1.14942529,-0.02,Sell,16566,28493.52,12293546,,-29.3816,509,Retail Trade,56.42261948
CPTN,"Cepton, Inc.",1.21,-1.62601626,-0.02,Strong Sell,106376,128714.96,189430712.83739835,,,,Electronic Technology,
LIVB,LIV Capital Acquisition Corp. II,10.32,-0.1934236,-0.02,Buy,11289,116502.48,129448061.66344294,,,,Finance,
BOUT,Innovator IBD Breakout Opportunities ETF,30.5135,-0.41285901,-0.1265,Buy,3061,93401.8235,,,,,Miscellaneous,
VOYA,"Voya Financial, Inc.",69.215,-0.7527961,-0.525,Buy,738549,51118669.035,6725819771.477991,11.74271763,6.4734,6000,Finance,-94.04466501
EM,Smart Share Global Limited,1.2,-3.22580645,-0.04,Sell,38144,45772.8,320854430,,-0.2616,5094,Finance,-320.51926575
DEFI,Teucrium Corn Fund Hashdex Bitcoin Futures ETF,30.2971,0.27371055,0.0827,Buy,566,17148.1586,,,,,Miscellaneous,
MBWM,Mercantile Bank Corporation,33.75,0.86670652,0.29,Neutral,4941,166758.75,539827305.1031083,8.69859096,3.849,630,Finance,
IUSG,iShares Core S&P U.S. Growth ETF,85.018,-1.32544104,-1.142,Buy,1381180,117425161.24,,,,,Miscellaneous,
PSFJ,Pacer Swan SOS Flex (July) ETF,21.62,-0.82568807,-0.18,Buy,1451,31370.62,,,,,Miscellaneous,
COWZ,Pacer US Cash Cows 100 ETF,49.3,-1.32105685,-0.66,Buy,1813233,89392386.89999999,,,,,Miscellaneous,
AFTY,Pacer CSOP FTSE China A50 ETF,17.66,-1.45364248,-0.2605,Buy,1886,33306.76,,,,,Miscellaneous,
DIV,Global X Super Dividend ETF,19.174,-0.44652129,-0.086,Buy,170703,3273059.322,,,,,Miscellaneous,
RWM,ProShares Short Russell2000,22.95,1.01232394,0.23,Sell,1722205,39524604.75,,,,,Miscellaneous,
TRTY,Cambria Trinity ETF,25.64,-0.57198255,-0.1475,Buy,6725,172429,,,,,Miscellaneous,
DFCF,Dimensional Core Fixed Income ETF,42.7,-0.3965477,-0.17,Neutral,196077,8372487.9,,,,,Miscellaneous,
KMET,KraneShares Trust KraneShares Electrification Metals Strategy ETF,29.1742,-0.82840719,-0.2437,Buy,491,14324.5322,,,,,Miscellaneous,
AVEM,Avantis Emerging Markets Equity ETF,54.94,-1.66457849,-0.93,Buy,138799,7625617.06,,,,,Miscellaneous,
AGZD,WisdomTree Interest Rate Hedged U.S. Aggregate Bond Fund,43.75,0.06861848,0.03,Sell,166929,7303143.75,,,,,Miscellaneous,
DTD,WisdomTree U.S. Total Dividend Fund,62,-0.64102564,-0.4,Buy,27506,1705372,,,,,Miscellaneous,
IGTR,Innovator ETFs Trust Innovator Gradient Tactical Rotation Strategy ETF,24.2,0.12412081,0.03,Sell,23393,566110.6,,,,,Miscellaneous,
PCB,PCB Bancorp,18.5,-2.01271186,-0.38,Neutral,43781,809948.5,273802443.8029661,8.17174515,2.3518,,Finance,
FGRO,Fidelity Growth Opportunities ETF,13.89,-1.62889518,-0.23,Buy,7951,110439.39,,,,,Miscellaneous,
FLTW,Franklin FTSE Taiwan ETF,36.52,-0.92240912,-0.34,Buy,21580,788101.6,,,,,Miscellaneous,
JHCB,John Hancock Corporate Bond ETF,21.3245,-0.22085281,-0.0472,Neutral,25457,542857.7965,,,,,Miscellaneous,
RGA,"Reinsurance Group of America, Incorporated",150.01,-0.15973378,-0.24,Buy,143225,21485182.25,10026068140.351414,17.7928568,8.5737,3500,Finance,26.38129933
PTWO,"Pono Capital Two, Inc.",10.26,0,0,Neutral,300,3078,154586137.5,,,,Finance,
HEFA,iShares Currency Hedged MSCI EAFE ETF,29,-0.17211704,-0.05,Neutral,693019,20097551,,,,,Miscellaneous,
ECLN,First Trust EIP Carbon Impact ETF,25.8299,-0.07775629,-0.0201,Neutral,1534,39623.0666,,,,,Miscellaneous,
CZFS,"Citizens Financial Services, Inc.",77.5,-0.48793015,-0.38,Buy,953,73857.5,307768690.6137648,11.00668485,7.0758,306,Finance,15.32799307
SLVP,iShares MSCI Global Silver Miners Fund,11.3551,-1.26,-0.1449,Neutral,127318,1445708.6218,,,,,Miscellaneous,
ICLN,iShares S&P Global Clean Energy Index Fund,20.25,-1.36385777,-0.28,Sell,2096059,42445194.75,,,,,Miscellaneous,
MGC,Vanguard Mega Cap ETF,138.796,-1.15653041,-1.624,Buy,37680,5229833.28,,,,,Miscellaneous,
AAPD,Direxion Daily AAPL Bear 1X Shares,27.4,1.85873606,0.5,Sell,53419,1463680.6,,,,,Miscellaneous,
TBX,ProShares Short 7 10 Year Treasury,27.93,0.32363622,0.0901,Neutral,80274,2242052.82,,,,,Miscellaneous,
ESM,ESM Acquisition Corporation,10.16,0.08373147,0.0085,Strong Buy,1054580,10714532.8,389814633.44727373,74.3045388,0.1366,,Finance,
BTF,Valkyrie Bitcoin Strategy ETF,9.02,-2.06297503,-0.19,Buy,49051,442440.02,,,,,Miscellaneous,
FLQS,Franklin U.S. Small Cap Multifactor Index ETF,34.8399,-0.37203317,-0.1301,Buy,4623,161064.8577,,,,,Miscellaneous,
NCTY,The9 Limited - American Depository Shares,1.3,-7.80141844,-0.11,Neutral,455647,592341.1,35756995,,-6.053,74,Technology Services,-685.5990514
PXE,Invesco Dynamic Energy Exploration &Production ETF,30.41,-2.65685019,-0.83,Neutral,310050,9428620.5,,,,,Miscellaneous,
ICSH,BlackRock Ultra Short-Term Bond ETF,50.275,0.02984481,0.015,Strong Buy,674391,33905007.525,,,,,Miscellaneous,
EDU,"New Oriental Education & Technology Group, Inc. Sponsored",42.34,-3.61939449,-1.59,Buy,1844829,78110059.86,7551366231.57648,,-1.4374,53071,Consumer Services,-146.0461319
XSVM,Invesco S&P SmallCap Value with Momentum ETF,49.0047,-0.67957033,-0.3353,Buy,66624,3264889.1328,,,,,Miscellaneous,
JCPI,J P MORGAN EXCHANGE-TRADED FD TR JPMorgan Inflation Managed Bond ETF,46.8524,-0.22530676,-0.1058,Buy,3017,141353.6908,,,,,Miscellaneous,
CZOO,Cazoo Group Ltd,0.2,-4.71653168,-0.0099,Sell,1271718,254343.6,153591862.79180562,,,3822,Retail Trade,-21418.3274696
AVIE,Avantis Inflation Focused Equity ETF,57.78,-0.72932505,-0.4245,Sell,1812,104697.36,,,,,Miscellaneous,
AROW,Arrow Financial Corporation,32.88,0.06086427,0.02,Sell,7232,237788.16,543462282.1643336,11.57123741,2.8486,512,Finance,10.21797133
KRBN,KraneShares Global Carbon Strategy ETF,38.555,0.09086189,0.035,Sell,139732,5387367.26,,,,,Miscellaneous,
DFEV,Dimensional Emerging Markets Value ETF,24.0994,-1.41378605,-0.3456,Buy,93662,2257198.0028,,,,,Miscellaneous,
KTEC,KraneShares Hang Seng TECH Index ETF,14.395,-3.71237458,-0.555,Buy,16964,244196.78,,,,,Miscellaneous,
DDWM,WisdomTree Dynamic Currency Hedged International Equity Fund,31.315,-0.27070064,-0.085,Buy,31907,999167.705,,,,,Miscellaneous,
IBMM,iShares iBonds Dec 2024 Term Muni Bond ETF,25.9266,0.02546296,0.0066,Buy,76887,1993418.4942,,,,,Miscellaneous,
PPLT,abrdn Physical Platinum Shares ETF,93.6959,-0.16419819,-0.1541,Sell,77127,7226483.6793,,,,,Miscellaneous,
VICE,AdvisorShares Trust AdvisorShares Vice ETF,27.89,-0.10816541,-0.0302,Buy,319,8896.91,,,,,Miscellaneous,
SUSA,iShares MSCI USA ESG Select ETF,86.405,-0.94577554,-0.825,Buy,108842,9404493.01,,,,,Miscellaneous,
BSCP,Invesco BulletShares 2025 Corporate Bond ETF,20.275,-0.04929751,-0.01,Buy,623870,12648964.25,,,,,Miscellaneous,
DES,WisdomTree U.S. SmallCap Dividend Fund,30.5,-0.45691906,-0.14,Buy,120514,3675677,,,,,Miscellaneous,
IXN,iShares Global Tech ETF,49.1011,-1.56154771,-0.7789,Buy,160860,7898402.946,,,,,Miscellaneous,
GDE,WisdomTree Trust WisdomTree Efficient Gold Plus Equity Strategy Fund,23.045,-0.88172043,-0.205,Buy,1807,41642.315,,,,,Miscellaneous,
JOJO,ATAC Credit Rotation ETF,15.4201,-0.5475653,-0.0849,Neutral,828,12767.8428,,,,,Miscellaneous,
TOLZ,ProShares DJ Brookfield Global Infrastructure ETF,46.6,-0.85106383,-0.4,Buy,37953,1768609.8,,,,,Miscellaneous,
IDEV,iShares Core MSCI International Developed Markets ETF,60.56,-0.68875041,-0.42,Buy,562728,34078807.68,,,,,Miscellaneous,
MDY,SPDR MidCap Trust Series I,474.12,-0.73903486,-3.53,Buy,487251,231015444.12,,,,,Miscellaneous,
HPCO,"Hempacco Co., Inc.",0.999899,1.90572768,0.018699,Neutral,24009,24006.575091,23370852.305487,,-0.1158,12,Consumer Non-Durables,-569.51783355
CNBS,Amplify Seymour Cannabis ETF,5.1301,-0.77176015,-0.0399,Sell,2905,14902.9405,,,,,Miscellaneous,
USD,ProShares Ultra Semiconductors,21.29,-5.12477718,-1.15,Buy,91807,1954571.03,,,,,Miscellaneous,
PRA,ProAssurance Corporation,18.86,-0.05299417,-0.01,Neutral,48654,917614.44,1017752680.4324322,57.46041413,0.3298,1021,Finance,-17.36287044
BWFG,"Bankwell Financial Group, Inc.",29.55,0.2714625,0.08,Sell,9504,280843.2,227840274.4621649,6.13268406,4.866,136,Finance,
FCG,First Trust Natural Gas ETF,24.865,-2.41365777,-0.615,Sell,325134,8084456.91,,,,,Miscellaneous,
ENCP,Energem Corp,10.48,0.57485053,0.0599,Strong Buy,447,4684.56,137730937.95215312,,,,Finance,
INDI,"indie Semiconductor, Inc.",7.602,-3.40533672,-0.268,Buy,429575,3265629.15,1128755710.9860227,,-0.492,400,Electronic Technology,-8712.38231528
FNLC,"First Bancorp, Inc (ME)",29.2015,0.03939705,0.0115,Sell,2710,79136.065,322444328.53776973,8.26654584,3.5654,,Finance,
FV,First Trust Dorsey Wright Focus 5 ETF,47.98,-1.29602962,-0.63,Buy,161800,7763164,,,,,Miscellaneous,
UXIN,Uxin Limited,3.13,-5.72289157,-0.19,Sell,114433,358175.29,155880132,0.59126284,6.7205,814,Technology Services,18.73175552
LIZI,LIZHI INC.,0.9964,-6,-0.0636,Buy,425562,424029.9768,54565560,5.64129856,0.1888,754,Technology Services,-304.65457192
FRBK,"Republic First Bancorp, Inc.",2.235,-0.66666667,-0.015,Sell,125693,280923.855,142567437.56,9.25925926,0.3261,556,Finance,1468.16065192
FLTB,Fidelity Limited Term Bond ETF,48.43,-0.1443299,-0.07,Neutral,8541,413640.63,,,,,Miscellaneous,
RISR,FolioBeyond Rising Rates ETF,30.68,1.52217075,0.46,Neutral,52364,1606527.52,,,,,Miscellaneous,
VMBS,Vanguard Mortgage-Backed Securities ETF,46.9962,-0.47395172,-0.2238,Buy,1748341,82165383.30420001,,,,,Miscellaneous,
EYLD,Cambria Emerging Shareholder Yield ETF,29.6306,-1.52675307,-0.4594,Buy,12309,364723.0554,,,,,Miscellaneous,
IETC,iShares U.S. Tech Independence Focused ETF,43.57,-1.35950465,-0.6005,Buy,5345,232881.65,,,,,Miscellaneous,
IWN,iShares Russell 2000 Value ETF,148.7,-0.87988268,-1.32,Buy,1402758,208590114.6,,,,,Miscellaneous,
RVNU,Xtrackers Municipal Infrastructure Revenue Bond ETF,25.07,0.07984032,0.02,Buy,2784,69794.88,,,,,Miscellaneous,
TAXF,American Century Diversified Municipal Bond ETF,50.39,-0.25732383,-0.13,Buy,2747,138421.33,,,,,Miscellaneous,
DBP,Invesco DB Precious Metals Fund,49.9,0,0,Buy,10607,529289.3,,,,,Miscellaneous,
IAUM,iShares Gold Trust Micro iShares Gold Trust Micro ETV Shares representing,19.215,-0.18181818,-0.035,Buy,71845,1380501.675,,,,,Miscellaneous,
DFGR,Dimensional Global Real Estate ETF,26.359,-0.71939736,-0.191,Buy,34169,900660.671,,,,,Miscellaneous,
OPY,"Oppenheimer Holdings, Inc.",47.01,-0.46580563,-0.22,Buy,53544,2517103.44,510824650.5263604,18.12564762,2.8666,,Finance,
EUFN,iShares MSCI Europe Financials Sector Index Fund,19.69,-0.55555556,-0.11,Buy,204412,4024872.28,,,,,Miscellaneous,
WSFS,WSFS Financial Corporation,46.87,-2.10944027,-1.01,Neutral,113710,5329587.7,2886573183.847744,13.56258675,,,Finance,
GHYG,iShares US & Intl High Yield Corp Bond ETF,42.83,-0.44165504,-0.19,Buy,7694,329534.02,,,,,Miscellaneous,
VTWO,Vanguard Russell 2000 ETF,75.66,-1.08510916,-0.83,Buy,900277,68114957.82,,,,,Miscellaneous,
FTXG,First Trust Nasdaq Food & Beverage ETF,26.3427,0.0862462,0.0227,Sell,33758,889276.8666,,,,,Miscellaneous,
SPGP,Invesco S&P 500 GARP ETF,88.39,-1.31740538,-1.18,Buy,182454,16127109.06,,,,,Miscellaneous,
TTT,ProShares UltraPro Short 20 Year Treasury,62.53,0.74109876,0.46,Sell,79269,4956690.57,,,,,Miscellaneous,
FIXD,First Trust TCW Opportunistic Fixed Income ETF,45.335,-0.18714223,-0.085,Buy,497465,22552575.775,,,,,Miscellaneous,
SBIO,ALPS Medical Breakthroughs ETF,31.8,-2.27412415,-0.74,Buy,7842,249375.6,,,,,Miscellaneous,
HYIN,WisdomTree Alternative Income Fund,19.525,-0.66343091,-0.1304,Buy,1604,31318.1,,,,,Miscellaneous,
UTEN,US Treasury 10 Year Note ETF,46.645,-0.24764333,-0.1158,Neutral,2548,118851.46,,,,,Miscellaneous,
HGER,Harbor All-Weather Inflation Focus ETF,22.8,-0.61895214,-0.142,Buy,5028,114638.4,,,,,Miscellaneous,
BTMD,Biote Corp.,4,-3.84615385,-0.16,Buy,55412,221648,231354466.34615383,14.95327103,13.579,,Health Services,
CBNK,"Capital Bancorp, Inc.",21.845,1.60465116,0.345,Sell,6591,143980.395,307089251.4688372,7.39339752,2.9813,,Finance,
TSME,Thrivent Small-Mid Cap ESG ETF,28.77,-0.3898541,-0.1126,Buy,4593,132140.61,,,,,Miscellaneous,
BNSO,"Bonso Electronics International, Inc.",3.65,-1.61725067,-0.06,Buy,796,2905.4,17728731.79245283,,,208,Consumer Durables,-312.69284712
FRNW,Fidelity Clean Energy ETF,23.0113,-1.61528233,-0.3778,Neutral,9577,220379.2201,,,,,Miscellaneous,
DFIP,Dimensional Inflation-Protected Securities ETF,42.12,-0.3548616,-0.15,Buy,31751,1337352.12,,,,,Miscellaneous,
VAW,Vanguard Materials ETF,182.9325,-0.59637016,-1.0975,Buy,41855,7656639.7875,,,,,Miscellaneous,
TIG,"Trean Insurance Group, Inc.",6.07,0,0,Buy,110882,673053.74,310920490,11.65962351,0.5206,355,Finance,91.06391627
SBSI,"Southside Bancshares, Inc.",37.04,0.54288817,0.2,Buy,49761,1843147.44,1189169894.7513568,11.30755064,3.2702,,Finance,
UFCS,"United Fire Group, Inc",30.68,1.12063283,0.34,Buy,18002,552301.36,773054922.487805,14.62450593,2.1031,1086,Finance,-29.38023302
IOO,iShares Global 100 ETF,67.34,-1.07242544,-0.73,Buy,77968,5250365.12,,,,,Miscellaneous,
GDMA,GadsdenA DynamicA Multi-AssetA ETF,29.63,0.2720849,0.0804,Sell,2142,63467.46,,,,,Miscellaneous,
ZROZ,PIMCO 25 Year Zero Coupon U.S. Treasury Index Exchange-Traded Fund,95.9,-0.21849964,-0.21,Buy,65304,6262653.6,,,,,Miscellaneous,
GINN,Goldman Sachs Innovate Equity ETF,45.61,-1.5753129,-0.73,Buy,4689,213865.29,,,,,Miscellaneous,
XLK,SPDR Select Sector Fund - Technology,134.3589,-1.7125823,-2.3411,Buy,3216804,432206246.9556,,,,,Miscellaneous,
JPST,JPMorgan Ultra-Short Income ETF,50.33,0,0,Buy,8294712,417472854.96,,,,,Miscellaneous,
HSPO,Horizon Space Acquisition I Corp.,10.12,-0.09871668,-0.01,,60168,608900.16,81486240,,,,Finance,
BITO,ProShares Bitcoin Strategy ETF,14.3799,-1.84368601,-0.2701,Buy,7549293,108558078.4107,,,,,Miscellaneous,
MARB,First Trust Merger Arbitrage ETF,20.06,0.14977534,0.03,Sell,9877,198132.62,,,,,Miscellaneous,
EWY,iShares Inc iShares MSCI South Korea ETF,64.12,-1.97217551,-1.29,Buy,1745907,111947556.84,,,,,Miscellaneous,
WKLY,SoFi Weekly Dividend ETF,47.7128,-0.46520555,-0.223,Buy,2567,122478.7576,,,,,Miscellaneous,
XPH,SPDR S&P Pharmaceuticals ETF,42.8952,-1.2086596,-0.5248,Buy,34822,1493696.6544,,,,,Miscellaneous,
AWAY,ETFMG Travel Tech ETF,19.19,-2.29124236,-0.45,Buy,46105,884754.95,,,,,Miscellaneous,
TBUX,T. Rowe Price Ultra Short-Term Bond ETF,48.64,0.01028066,0.005,Buy,3684,179189.76,,,,,Miscellaneous,
BRSH,Bruush Oral Care Inc.,0.378501,-2.19612403,-0.008499,Sell,155314,58786.504314,1368325.021116,,,,Retail Trade,
BUFD,FT Cboe Vest Fund of Deep Buffer ETF,20.15,-0.29688273,-0.06,Buy,62455,1258468.25,,,,,Miscellaneous,
SPHB,Invesco S&P 500 High Beta ETF,71.1,-1.67335085,-1.21,Buy,407495,28972894.5,,,,,Miscellaneous,
HWC,Hancock Whitney Corporation,50.24,0.11956955,0.06,Buy,140968,7082232.32,4305231718.389797,8.36221837,,3627,Finance,
RHS,Invesco S&P 500 Equal Weight Consumer Staples ETF,167.6699,0.1074094,0.1799,Sell,10251,1718784.1449,,,,,Miscellaneous,
HBT,"HBT Financial, Inc.",20.6,0.48780488,0.1,Buy,9206,189643.6,592304104.6439025,9.81283806,2.0939,,Finance,
TC,TuanChe Limited,0.811,7.75976614,0.0584,Sell,59666,48389.126,18490678,,,621,Commercial Services,-9.75463821
IXC,iShares Global Energy ETF,40.04,-1.50061501,-0.61,Buy,308227,12341409.08,,,,,Miscellaneous,
ILF,iShares Latin America 40 ETF,25.1488,-0.4796201,-0.1212,Buy,358938,9026859.9744,,,,,Miscellaneous,
INCO,Columbia India Consumer ETF,45.93,0.23306971,0.1068,Neutral,3203,147113.79,,,,,Miscellaneous,
USCI,United States Commodity Index Fund ETV,55.88,-0.40990911,-0.23,Buy,8910,497890.8,,,,,Miscellaneous,
VIS,Vanguard Industrials ETF,189.78,-0.67514523,-1.29,Buy,53122,10081493.16,,,,,Miscellaneous,
USMV,iShares MSCI USA Min Vol Factor ETF,72.415,-0.39202201,-0.285,Sell,2141288,155061370.52,,,,,Miscellaneous,
BOSS,Global X Funds Global X Founder-Run Companies ETF,24.71,-1.24177181,-0.3107,Buy,2037,50334.27,,,,,Miscellaneous,
VBND,Vident U.S. Bond Strategy ETF,43.96,-0.1653313,-0.0728,Buy,3490,153420.4,,,,,Miscellaneous,
XJH,iShares ESG Screened S&P Mid-Cap ETF,35.205,-0.80304311,-0.285,Buy,6600,232353,,,,,Miscellaneous,
XLP,SPDR Select Sector Fund - Consumer Staples,72.86,0,0,Sell,6413235,467268302.1,,,,,Miscellaneous,
EUO,ProShares UltraShort Euro,28.832,0.45993031,0.132,Sell,22539,649844.448,,,,,Miscellaneous,
MCHI,iShares MSCI China ETF,54.08,-3.54913501,-1.99,Buy,4650396,251493415.67999995,,,,,Miscellaneous,
KEMX,KraneShares MSCI Emerging Markets ex China Index ETF,26.1845,-0.71324026,-0.1881,Buy,2035,53285.4575,,,,,Miscellaneous,
VABK,Virginia National Bankshares Corporation,36.2,-0.30294685,-0.11,Buy,3259,117975.8,192847217.16882405,8.98428801,4.0611,173,Finance,30.01988072
SFBS,"ServisFirst Bancshares, Inc.",67.4,0.70222621,0.47,Sell,74502,5021434.8,3661462902.4413567,14.52032803,4.6344,,Finance,
XSHQ,Invesco S&P SmallCap Quality ETF,34.9178,0.03609777,0.0126,Buy,587,20496.7486,,,,,Miscellaneous,
EAR,"Eargo, Inc.",10.51,-1.95895522,-0.21,Sell,36833,387114.83,217840006.26026115,,-80.92,257,Health Technology,-241.95963107
IWC,iShares Microcap ETF,116.2447,-0.7134438,-0.8353,Buy,15737,1829342.8439,,,,,Miscellaneous,
JPSE,JPMorgan Diversified Return U.S. Small Cap Equity ETF,41.41,-0.83812261,-0.35,Buy,19771,818717.11,,,,,Miscellaneous,
CAAP,Corporacion America Airports SA,9.51,-2.3613963,-0.23,Buy,58734,558560.34,1552224206.473306,,,5800,Transportation,128.79501441
PRU,"Prudential Financial, Inc.",103.15,-0.33816425,-0.35,Buy,641754,66196925.1,37959200000,143.94993046,0.7481,40916,Finance,17.25621415
INKM,SPDR SSgA Income Allocation ETF,31.185,-0.33557047,-0.105,Buy,1035,32276.475,,,,,Miscellaneous,
MOAT,VanEck Morningstar Wide Moat ETF,71.48,-1.22979135,-0.89,Buy,368983,26374904.84,,,,,Miscellaneous,
PGX,Invesco Preferred ETF,12.56,0.48,0.06,Strong Buy,4957124,62261477.44000001,,,,,Miscellaneous,
EGBN,"Eagle Bancorp, Inc.",46.63,1.21554157,0.56,Buy,61428,2864387.64,1488367602.4443238,10.4876161,4.4058,,Finance,
ACES,ALPS Clean Energy ETF,51.66,-2.43626062,-1.29,Buy,62058,3205916.28,,,,,Miscellaneous,
DEW,WisdomTree Global High Dividend Fund,48.921,-0.49729994,-0.2445,Buy,5384,263390.664,,,,,Miscellaneous,
VFMF,Vanguard U.S. Multifactor ETF,103.245,-0.38112698,-0.395,Buy,5313,548540.685,,,,,Miscellaneous,
NIU,Niu Technologies,5.59,-2.7826087,-0.16,Buy,354222,1980100.98,442311620,87.12121212,0.0697,702,Consumer Durables,-85.35261483
LSAF,LeaderShares AlphaFactor US Core Equity ETF,31.87,-0.77833126,-0.25,Buy,4273,136180.51,,,,,Miscellaneous,
SPGM,SPDR Portfolio MSCI Global Stock Market ETF,49.74,-0.99522293,-0.5,Buy,18933,941727.42,,,,,Miscellaneous,
HTAB,Hartford Schroders Tax-Aware Bond ETF,19.73,-0.08355911,-0.0165,Buy,41739,823510.47,,,,,Miscellaneous,
QMN,IQ Hedge Market Neutral Tracker ETF,24.82,-0.16090105,-0.04,Sell,163,4045.66,,,,,Miscellaneous,
DURA,VanEck Durable High Dividend ETF,31.69,-0.22040302,-0.07,Sell,10031,317882.39,,,,,Miscellaneous,
AIVL,WisdomTree U.S. AI Enhanced Value Fund,94.91,-0.57209544,-0.5461,Buy,2400,227784,,,,,Miscellaneous,
FRAF,Franklin Financial Services Corporation,33.25,-0.18012609,-0.06,Neutral,477,15860.25,145869756.3794656,9.90838241,,,Finance,
SPSM,SPDR Portfolio S&P 600 Small Cap ETF,39.6066,-0.83475213,-0.3334,Buy,508559,20142292.8894,,,,,Miscellaneous,
TMFE,"The RBB Fund, Inc. Motley Fool Capital Efficiency 100 Index ETF",15.65,-1.01201771,-0.16,Buy,1102,17246.3,,,,,Miscellaneous,
MOHR,Mohr Growth ETF,19.59,0.05107252,0.01,Neutral,6294,123299.46,,,,,Miscellaneous,
HACK,ETFMG Prime Cyber Security ETF,45.13,-1.37674825,-0.63,Neutral,34471,1555676.23,,,,,Miscellaneous,
FDRV,Fidelity Electric Vehicles and Future Transportation ETF,18.465,-2.50791975,-0.475,Buy,14368,265305.12,,,,,Miscellaneous,
ECBK,"ECB Bancorp, Inc.",15.64,0.06397953,0.01,Sell,2142,33500.88,132020790.28,,,54,Finance,35.31531532
FGF,"FG Financial Group, Inc.",2.95,3.32749562,0.095,Buy,4418,13033.1,27712418.82661997,,-1.138,9,Finance,-27.65580737
HYBL,SPDR Series Trust SPDR Blackstone High Income ETF,27.96,-0.10718114,-0.03,Buy,3431,95930.76,,,,,Miscellaneous,
CMA,Comerica Incorporated,71.57,-1.37797988,-1,Neutral,359825,25752675.25,9372264881.45625,8.55909514,8.5642,,Finance,
XLI,SPDR Select Sector Fund - Industrial,100.45,-0.68222266,-0.69,Buy,6929026,696020661.7,,,,,Miscellaneous,
DJUL,FT Cboe Vest U.S. Equity Deep Buffer ETF - July,31.87,-0.4323865,-0.1384,Buy,38299,1220589.13,,,,,Miscellaneous,
XAR,SPDR S&P Aerospace & Defense ETF,116.875,-0.20066604,-0.235,Buy,131657,15387411.875,,,,,Miscellaneous,
SQEW,LeaderShares Equity Skew ETF,29.74,-1.49251754,-0.4506,Buy,4773,141949.02,,,,,Miscellaneous,
SYNB,Putnam BioRevolution ETF,27.25,-0.70074301,-0.1923,Buy,499,13597.75,,,,,Miscellaneous,
MOFG,"MidWestOne Financial Group, Inc.",30.795,-0.30754289,-0.095,Strong Sell,22379,689161.305,481126608.6429266,7.96421389,3.8881,,Finance,
GLDM,SPDR Gold MiniShares Trust,38.2,-0.15682175,-0.06,Buy,421289,16093239.8,,,,,Miscellaneous,
EFIX,First Trust Exchange-Traded Fund VIII First Trust TCW Emerging Markets Debt ETF,15.89,-0.46977764,-0.075,Buy,12221,194191.69,,,,,Miscellaneous,
QQQ,"Invesco QQQ Trust, Series 1",290.87,-1.81934787,-5.39,Buy,32856318,9556917216.66,,,,,Miscellaneous,
MMSC,First Trust Multi-Manager Small Cap Opportunities ETF,15.16,-0.98492567,-0.1508,Buy,931,14113.96,,,,,Miscellaneous,
DSI,iShares MSCI KLD 400 Social ETF,75.81,-1.05716523,-0.81,Buy,199866,15151841.46,,,,,Miscellaneous,
MCBC,Macatawa Bank Corporation,10.995,5.51823417,0.575,Buy,35177,386771.115,376537858.5187139,10.2791753,1.0137,,Finance,
INTL,Northern Lights Fund Trust IV Main International ETF,21.04,-1.26701079,-0.27,Sell,21593,454316.72,,,,,Miscellaneous,
XLY,SPDR Select Sector Fund - Consumer Discretionary,146.05,-1.24416796,-1.84,Buy,3249668,474614011.4,,,,,Miscellaneous,
