Ticker,Description,Price,Market Capitalization,Price to Earnings Ratio (TTM),Price to Revenue Ratio (TTM),Basic EPS (TTM),EPS Diluted (FY),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ),Total Shares Outstanding
MINO,PIMCO Municipal Income Opportunities Active Exchange-Traded Fund,44.905,,,,,,,,
WEED,Listed Funds Trust Roundhill Cannabis ETF,5.3099,,,,,,,,
JBBB,Janus Detroit Street Trust Janus Henderson B-BBB CLO ETF,46.3826,,,,,,,,
PGJ,Invesco Golden Dragon China ETF,32.3918,,,,,,,,
RTC,Baijiayun Group Ltd - Class,8.9,259896445.1170213,,,,4.2356,,-7134620,29201800
PTWO,"Pono Capital Two, Inc.",10.26,154586137.5,,,,,,95642300,15066875
NSPL,Unified Series Trust NightShares 500 1x/1.5x ETF,32.175,,,,,,,,
PBDM,Invesco PureBeta FTSE Developed ex-North America ETF,25.846,,,,,,,,
FXC,Invesco CurrencyShares Canadian Dollar Trust,73.14,,,,,,,,
CAN,Canaan Inc.,3.115,583772836,1.6737216,0.62430188,2.0698,1.8059,,286461000,148926440.2
ECH,iShares Inc. iShares MSCI Chile ETF,28.68,,,,,,,,
MID,American Century Mid Cap Growth Impact ETF,43.81,,,,,,,,
VSS,Vanguard FTSE All-Wld ex-US SmCp Idx ETF,110.8,,,,,,,,
CURE,Direxion Daily Healthcare Bull 3X Shares,103.5739,,,,,,,,
FSBW,"FS Bancorp, Inc.",34.5,265800852.141802,9.17021104,1.87813342,3.7668,3.7,,489844000,7704370
KEUA,KraneShares European Carbon Allowance Strategy ETF,33.36,,,,,,,,
KOCT,Innovator U.S. Small Cap Power Buffer ETF - October,26.555,,,,,,,,
BANC,"Banc of California, Inc.",17.035,1024809977.0078309,9.15754807,2.6408477,1.8939,1.89,,1724780000,60159121
OAIM,Unified Series Trust OneAscent International Equity ETF,29.03,,,,,,,,
KXIN,Kaixin Auto Holdings,0.43,84836929.55,,0.23922436,-0.7354,-1.7181,,,197295000
ISRG,"Intuitive Surgical, Inc.",243.89,86186956473.20808,67.71278344,14.18659317,3.7169,3.65,,,353385000
NVDS,AXS 1.25X NVDA Bear Daily ETF,26.8714,,,,,,,,
IBBQ,Invesco Nasdaq Biotechnology ETF,21.61,,,,,,,,
RNMC,Mid Cap US Equity Select ETF,28.93,,,,,,,,
DFGR,Dimensional Global Real Estate ETF,26.36,,,,,,,,
SPLV,Invesco S&P 500 Low Volatility ETF,63.19,,,,,,,,
HISF,First Trust High Income Strategic Focus ETF,44.96,,,,,,,,
GDMA,GadsdenA DynamicA Multi-AssetA ETF,29.63,,,,,,,,
FLBR,Franklin FTSE Brazil ETF,18.33,,,,,,,,
ARKX,ARK Space Exploration & Innovation ETF,13.75,,,,,,,,
JPXN,iShares JPX-Nikkei 400 ETF,62.5199,,,,,,,,
TOWN,Towne Bank,29.61,2153365738.5823393,11.27773292,2.83531322,2.6038,2.6,,1520040000,72724300
IREN,Iris Energy Limited,2.07,113814638.24460432,,,,-7.4354,,,53028869
EFIV,SPDR S&P 500 ESG ETF,38.55,,,,,,,,
WOOD,iShares Global Timber & Forestry ETF,77.13,,,,,,,,
INNO,Harbor Disruptive Innovation ETF,12.02,,,,,,,,
XYF,X Financial,3.81,189168949,2.10514952,0.40815612,1.895,2.2794,,-46805900,32238190.8333333
NGE,Global X MSCI Nigeria ETF,9.04,,,,,,,,
MAXI,Simplify Bitcoin Strategy PLUS Income ETF,14.4,,,,,,,,
IBD,Inspire Corporate Bond ETF,23.4069,,,,,,,,
BWX,SPDR Bloomberg International Treasury Bond ETF,23.15,,,,,,,,
CCRV,iShares Commodity Curve Carry Strategy ETF,20.1799,,,,,,,,
KSCP,"Knightscope, Inc.",1.605,58430620.455,,,,,,113761000,36405371
MUST,Columbia Multi-Sector Municipal Income ETF,20.69,,,,,,,,
CNCR,Loncar Cancer Immunotherapy ETF,14.87,,,,,,,,
FRBN,Forbion European Acquisition Corp.,10.37,163975615.99131274,,,-0.0508,-0.0143,,159249000,15812500
FTAG,First Trust Indxx Global Agriculture ETF,30.62,,,,,,,,
BAB,Invesco Taxable Municipal Bond ETF,26.91,,,,,,,,
DEM,WisdomTree Emerging Markets High Dividend Fund,38.6239,,,,,,,,
SDG,iShares MSCI Global Sustainable Development Goals ETF,82.205,,,,,,,,
BANR,Banner Corporation,62.95,2152287501.5233693,11.05897296,3.37862708,5.7024,5.67,,2490080000,34190400
IBTX,"Independent Bank Group, Inc",59.48,2450351000.2718835,12.62295082,3.45238912,4.704,4.7,,2962220000,41196200
BOH,Bank of Hawaii Corporation,75.86,3035373508.2396507,13.79895609,3.99230845,5.5037,5.48,,4172470000.000001,40012800
STIP,iShares 0-5 Year TIPS Bond ETF,97.65,,,,,,,,
VCLT,Vanguard Long-Term Corporate Bond ETF,80.95,,,,,,,,
HCRB,Hartford Core Bond ETF,35.14,,,,,,,,
NBHC,National Bank Holdings Corporation,41.86,1573695726.787057,19.00004521,4.53213837,2.2301,2.18,,1866470000,37594300
TLTD,FlexShares Morningstar Developed Markets ex-US Factor Tilt Index Fund,65.23,,,,,,,,
PHYL,PGIM Active High Yield Bond ETF,34.61,,,,,,,,
SPRX,Spear Alpha ETF,13.77,,,,,,,,
VRP,Invesco Variable Rate Preferred ETF,23.44,,,,,,,,
CVKD,"Cadrenal Therapeutics, Inc.",2.5806,,,,,,,,
ACWV,iShares MSCI Global Min Vol Factor ETF,96.48,,,,,,,,
JGRO,J.P. Morgan Exchange-Traded Fund Trust JPMorgan Active Growth ETF,47.0639,,,,,,,,
JPRE,J.P. Morgan Exchange-Traded Fund Trust JPMorgan Realty Income ETF,45.005,,,,,,,,
FANH,Fanhua Inc.,7.6,414139568,71.7877095,0.96075319,0.1074,0.7245,,170415000,53714600
TOK,iShares MSCI Kokusai ETF,86.37,,,,,,,,
PYPS,AXS 1.5X PYPL Bear Daily ETF,32.03,,,,,,,,
BZ,KANZHUN LIMITED - American Depository Shares,25.24,10934433609.81809,144.81981982,17.06780059,0.1882,-0.4409,,5809980000,374661551.5
WFIG,WisdomTree U.S. Corporate Bond Fund,44.73,,,,,,,,
JRVR,"James River Group Holdings, Ltd.",21.8,816628825.574074,,1.01710655,-1.5859,-4.9432,,1325500000,37460000
FIG,Simplify Exchange Traded Funds Simplify Macro Strategy ETF,23.56,,,,,,,,
AVIG,Avantis Core Fixed Income ETF,42.19,,,,,,,,
OVB,Overlay Shares Core Bond ETF,21.03,,,,,,,,
XTOC,Innovator U.S. Equity Accelerated Plus ETF - October,22.41,,,,,,,,
SKF,ProShares UltraShort Financials,17,,,,,,,,
AMZU,Direxion Daily AMZN Bull 1.5X Shares,16.7817,,,,,,,,
FEX,First Trust Large Cap Core AlphaDEX Fund,84.07,,,,,,,,
GNOM,Global X Genomics & Biotechnology ETF,13.33,,,,,,,,
XMPT,VanEck CEF Muni Income ETF,22.4045,,,,,,,,
DBE,Invesco DB Energy Fund,21.6111,,,,,,,,
TIP,iShares TIPS Bond ETF,108.76,,,,,,,,
FCOR,Fidelity Corporate Bond ETF,46.45,,,,,,,,
CAC,Camden National Corporation,41.65,606649292.8272376,9.82784714,2.95474575,4.2424,4.597,,1035530000,14565400
AZPN,"Aspen Technology, Inc.",198.93,12838948453.128597,,,,-0.6358,,13163700000,64767754.99999999
EFV,iShares MSCI EAFE Value ETF,49.42,,,,,,,,
DECZ,TrueShares Structured Outcome (December) ETF,28.28,,,,,,,,
GHRS,GH Research PLC,9.6425,501611006.15870947,,,-0.1919,-0.1769,,347543000,52020800
BYOB,SoFi Be Your Own Boss ETF,15.91,,,,,,,,
SIFI,Harbor Scientific Alpha Income ETF,43.25,,,,,,,,
PWV,Invesco Dynamic Large Cap Value ETF,47.28,,,,,,,,
RDN,Radian Group Inc.,21.51,3377617101.01242,4.90744921,2.94918935,4.4805,3.1571,,4794620000,157025000
JIDA,JPMorgan ActiveBuilders International Equity ETF,43.96,,,,,,,,
EWSC,Invesco S&P SmallCap 600 Equal Weight ETF,75.2865,,,,,,,,
PSCC,Invesco S&P SmallCap Consumer Staples ETF,106.13,,,,,,,,
FULT,Fulton Financial Corporation,16.19,2711733646.574166,9.67703349,2.50546388,1.6848,1.67,,5590870000,167494000
IAI,iShares U.S. Broker-Dealers & Securities Exchanges ETF,101.09,,,,,,,,
EPS,WisdomTree U.S. LargeCap Fund,43.615,,,,,,,,
AVSC,Avantis U.S Small Cap Equity ETF,46.555,,,,,,,,
GBCI,"Glacier Bancorp, Inc.",44.69,4950175091.454085,16.59843556,5.29798116,2.7375,2.7358,,8135100000,110767000
ORI,Old Republic International Corporation,25.9,7881464324.07008,11.29670712,,2.315,2.26,,,304304000
OMFS,Invesco Exchange-Traded Self-Indexed Fund Trust Invesco Russell 2000 Dynamic Multifactor ETF,36.71,,,,,,,,
EMLC,VanEck J. P. Morgan EM Local Currency Bond ET,25.235,,,,,,,,
LVHD,Franklin U.S. Low Volatility High Dividend Index ETF,38.32,,,,,,,,
PTRS,Partners Bancorp,9.01,161834903.98555553,14.89326493,2.52192659,0.6052,0.4156,,204467000,17961700
GMET,VanEck Green Metals ETF,32.81,,,,,,,,
VDE,Vanguard Energy ETF,124.02,,,,,,,,
WANT,Direxion Daily Consumer Discretionary Bull 3X Shares,22.64,,,,,,,,
FLSP,Franklin Systematic Style Premia ETF,20.97,,,,,,,,
QSG,QuantaSing Group Limited,12.25,693992351,,,,-0.7286,,,38459073.333333
CHIU,Global X Funds Global X MSCI China Utilities ETF,15.07,,,,,,,,
TYD,Direxion Daily 10-Yr Treasury Bull 3x Shrs,32.15,,,,,,,,
IAUF,iShares Gold Strategy ETF,57.765,,,,,,,,
PFXF,VanEck Preferred Securities ex Financials ETF,18.21,,,,,,,,
SEIQ,SEI EXCHANGE TRADED FDS SEI Enhanced U.S. Large Cap Quality Factor ETF,26.26,,,,,,,,
HUYA,HUYA Inc.,5.72,1381854924,,0.92056024,-0.1823,0.3742,,-959452000,89103072
LONZ,PIMCO U.S. Treasury Index Fund PIMCO Senior Loan Active Exchange-Traded Fund,49.985,,,,,,,,
BOND,PIMCO Active Bond Exchange-Traded Fund Exchange-Traded Fund,93.606,,,,,,,,
VXF,Vanguard Extended Market ETF,144.43,,,,,,,,
FSLD,Fidelity Merrimack Street Trust Fidelity Sustainable Low Duration Bond ETF,49.915,,,,,,,,
ORRF,Orrstown Financial Services Inc,24.4,260532317.8230162,11.85539083,1.87079733,2.0682,2.06,,371277000,10677600
KIE,SPDR S&P Insurance ETF,42.79,,,,,,,,
EH,EHang Holdings Limited,12.73,818891561,,144.12961659,-0.8691,-0.8551,,237489000,37277068.5
PJP,Invesco Dynamic Pharmaceuticals ETF,77.72,,,,,,,,
USRT,iShares Core U.S. REIT ETF,53.8067,,,,,,,,
FCVT,First Trust SSI Strategic Convertible Securities ETF,32.5001,,,,,,,,
VUSE,Vident Core US Equity ETF,44.44,,,,,,,,
BSVN,Bank7 Corp.,27.53,250956291.3252336,8.30616364,3.02323333,3.2557,3.22,,,9115740
VIDI,Vident International Equity Strategy ETF,23.205,,,,,,,,
IYF,iShares U.S. Financial ETF,79.99,,,,,,,,
VSLU,Applied Finance Valuation Large Cap ETF,24.65,,,,,,,,
CATC,Cambridge Bancorp,79.77,621875727.3251603,10.83441182,3.06935251,7.4025,7.3,,751400000,7795860
PFFA,Virtus InfraCap U.S. Preferred Stock ETF,21.01,,,,,,,,
RNSC,Small Cap US Equity Select ETF,27.64,,,,,,,,
EWGS,Ishares MSCI Germany Small Cap ETF,62.1801,,,,,,,,
PIZ,Invesco DWA Developed Markets Momentum ETF,29.73,,,,,,,,
PFRL,PGIM Floating Rate Income ETF,50.1981,,,,,,,,
BULD,Pacer BlueStar Engineering the Future ETF,19.79,,,,,,,,
TOLZ,ProShares DJ Brookfield Global Infrastructure ETF,46.6,,,,,,,,
MOHR,Mohr Growth ETF,19.59,,,,,,,,
VB,Vanguard Small-Cap ETF,197.97,,,,,,,,
RGA,"Reinsurance Group of America, Incorporated",150.01,10026068140.351414,17.7928568,0.62916436,8.5737,9.0337,,12852100000,66836000
DSJA,Innovator Double Stacker ETF - January,25.58,,,,,,,,
ISTB,iShares Core 1-5 Year USD Bond ETF,47.0456,,,,,,,,
PSET,Principal Quality ETF,51.7,,,,,,,,
PUYI,Puyi Inc. - American Depository Shares,6.66,380585602,,13.19978719,-0.156,-0.1558,,,60314676
RESE,WisdomTree Emerging Markets ESG Fund,29.69,,,,,,,,
HUDI,"Huadi International Group Co., Ltd.",5.46,77745929.8705036,,,,0.2089,,,14239200
PLW,Invesco 1-30 Laddered Treasury ETF,29.825,,,,,,,,
DVOL,First Trust Dorsey Wright Momentum & Low Volatility ETF,26.12,,,,,,,,
MLPX,Global X MLP & Energy Infrastructure ETF,41.96,,,,,,,,
CHGX,AXS Change Finance ESG ETF,28.52,,,,,,,,
IWF,iShares Russell 1000 Growth ETF,228.9208,,,,,,,,
INDB,Independent Bank Corp.,77.58,3534392679.783651,13.60940516,4.67749212,5.7013,5.6868,,3792750000,45559583
SRLN,SPDR Blackstone Senior Loan ETF,42.06,,,,,,,,
TERN,"Terns Pharmaceuticals, Inc.",8.04,385629177.6485461,,304.62719105,-2.0961,-1.9849,,,47963800
MINC,AdvisorShares Newfleet Multi-sector Income ETF,44.9492,,,,,,,,
FFSG,FormulaFolios Smart Growth ETF,31.8948,,,,,,,,
NUMV,Nuveen ESG Mid-Cap Value ETF,31.4533,,,,,,,,
KLNE,Direxion Daily Global Clean Energy Bull 2X Shares,16.65,,,,,,,,
LDUR,PIMCO Enhanced Low Duration Active Exchange-Traded Fund,94.798,,,,,,,,
FJUN,FT Cboe Vest U.S. Equity Buffer ETF - June,37.5868,,,,,,,,
MBB,iShares MBS ETF,95.6501,,,,,,,,
UNL,United States 12 Month Natural Gas Fund,13.165,,,,,,,,
QMOM,Alpha Architect U.S. Quantitative Momentum ETF,46.175,,,,,,,,
C,"Citigroup, Inc.",51.915,100551719761.04417,7.41832122,0.97232529,7.0321,6.9954,,598678000000,1936850000
GHG,GreenTree Hospitality Group Ltd.,4.3,460632866,,,,0.1767,,,68286954
IYW,iShares U.S. Technology ETF,81.5601,,,,,,,,
RDCM,Radcom Ltd.,10.6256,153303148.2625607,,3.46591533,-0.2499,-0.3726,,97754100,14427700
XONE,BondBloxx Bloomberg One Year Target Duration US Treasury ETF,49.8675,,,,,,,,
TMFX,"The RBB Fund, Inc. Motley Fool Next Index ETF",15.55,,,,,,,,
PET,Wag! Group Co.,3.1,114026948.85802469,,,,-0.0529,,,44657263
JEWL,Adamas One Corp.,2.695,54310308.36,,,,-0.5995,,,20152248
SPSB,SPDR Portfolio Short Term Corporate Bond ETF,29.635,,,,,,,,
ENRG,SoFi Smart Energy ETF,18.35,,,,,,,,
SEA,US Global Sea to Sky Cargo ETF,14.23,,,,,,,,
AAXJ,iShares MSCI All Country Asia ex Japan Index Fund,71.475,,,,,,,,
VYMI,Vanguard International High Dividend Yield ETF,64.02,,,,,,,,
AIU,Meta Data Limited,1.08,15926709,,7.21721018,-26.2754,-16.1406,,,14611659.561
QWLD,SPDR MSCI World StrategicFactors ETF,98.295,,,,,,,,
DIVO,Amplify CWP Enhanced Dividend Income ETF,35.8399,,,,,,,,
ASEA,Global X FTSE Southeast Asia ETF,15.73,,,,,,,,
IJAN,Innovator International Developed Power Buffer ETF January,28.199,,,,,,,,
GRCL,Gracell Biotechnologies Inc.,2.135,146199636,,,-1.3645,-1.0697,,16867200,67685013.8
OAIA,Listed Funds Trust Teucrium AiLA Long-Short Agriculture Strategy ETF,24.7899,,,,,,,,
WBIY,WBI Power Factor High Dividend ETF,28.67,,,,,,,,
GE,General Electric Company,80.92,88418705475.40118,,1.19268102,-0.0988,-0.0584,,100613000000,1092670000
JKS,JinkoSolar Holding Company Limited,54.445,2817442353,184.17431193,0.29075975,0.5757,1.2442,,8813060000,50123508.25
IVZ,Invesco Ltd,18.135,8247518502.983606,12.3066577,1.40331891,1.4944,1.49,,16531700000,454785000
REW,ProShares UltraShort Technology,18.28,,,,,,,,
EQTY,Valued Advisers Trust Kovitz Core Equity ETF,17.01,,,,,,,,
ESMV,iShares ESG MSCI USA Min Vol Factor ETF,23.03,,,,,,,,
FLEE,Franklin FTSE Europe ETF,26.13,,,,,,,,
NNOX,NANO-X IMAGING LTD,8.915,465968746.2700216,,62.32648258,-1.6017,-1.2817,,516339000.00000006,52267900
LABD,Direxion Daily S&P Biotech Bear 3X Shares,14.9101,,,,,,,,
GYRO,"Gyrodyne , LLC",9.05,13418255.0969697,,,,,,,
MMIT,IQ MacKay Municipal Intermediate ETF,24.71,,,,,,,,
PTMC,Pacer Trendpilot US Mid Cap ETF,33.421,,,,,,,,
SPLB,SPDR Portfolio Long Term Corporate Bond ETF,23.98,,,,,,,,
ICF,iShares Cohen & Steers REIT ETF,59.09,,,,,,,,
BKEM,BNY Mellon Emerging Markets Equity ETF,57.92,,,,,,,,
VOTE,Engine No. 1 Transform 500 ETF,46.5961,,,,,,,,
ANTX,"AN2 Therapeutics, Inc.",12.4313,241200262.33606204,,,,-1.4972,,232909000,19402658
PFFR,ETFIS Series Trust I ETF,18.87,,,,,,,,
JXN,Jackson Financial Inc.,42.8,3581325893.324164,0.55861844,0.23287576,80.9629,33.6948,,5802110000,84305803
IBDV,iShares iBonds Dec 2030 Term Corporate ETF,21.51,,,,,,,,
GAL,SPDR SSgA Global Allocation ETF,39.4472,,,,,,,,
BSCW,Invesco BulletShares 2032 Corporate Bond ETF,20.6361,,,,,,,,
WNEB,"Western New England Bancorp, Inc.",9.6,212889796.18257257,8.15842925,2.09731821,1.1849,1.18,,237627000,22176000
FIXD,First Trust TCW Opportunistic Fixed Income ETF,45.3478,,,,,,,,
YQ,17 Education & Technology Group Inc.,1.78,95480519,,0.5859338,-0.3025,-4.5253,,-47929300,45213790
BSJP,Invesco BulletShares 2025 High Yield Corporate Bond ETF,22.3988,,,,,,,,
CHCO,City Holding Company,93.17,1384249157.1931484,13.52325205,5.16235641,6.8159,6.8,,1598970000,14857200
BSCP,Invesco BulletShares 2025 Corporate Bond ETF,20.275,,,,,,,,
SOHU,Sohu.com Limited,15.99,617266551,,0.72456211,-0.2131,23.4856,,-579830000,33735836
XJUN,FT Cboe Vest U.S. Equity Enhance & Moderate Buffer ETF - June,31.61,,,,,,,,
BKCH,Global X Blockchain ETF,20.945,,,,,,,,
RAYE,The Advisors' Inner Circle Fund III Rayliant Quantamental Emerging Market Equity ETF,19.71,,,,,,,,
JIRE,J.P. Morgan Exchange-Traded Fund Trust JPMorgan International Research Enhanced Equity ETF,54.62,,,,,,,,
AIEQ,AI Powered Equity ETF,31.64,,,,,,,,
IBML,iShares iBonds Dec 2023 Term Muni Bond ETF,25.4275,,,,,,,,
VSDA,VictoryShares Dividend Accelerator ETF,45.45,,,,,,,,
BKF,iShares MSCI BIC ETF,37.445,,,,,,,,
TFJL,Innovator 20 Year Treasury Bond 5 Floor ETF - July,20.5,,,,,,,,
CNXA,Connexa Sports Technologies Inc.,0.2896,3681384.09585758,,,,,,,12712000
CNOB,"ConnectOne Bancorp, Inc.",22.95,900629646.2545125,7.35040467,2.25489488,3.0269,3.01,,2024920000,39243100
ALL,Allstate Corporation (The),127.855,33908369317.200108,,0.67645976,-0.1688,18.6426,,43286200000,265209999.99999997
IBOC,International Bancshares Corporation,45.34,2816239952.1721473,11.36215457,4.4540451,3.9968,3.9996,,484735000,62113800
DFUV,Dimensional US Marketwide Value ETF,35.07,,,,,,,,
CLOA,BlackRock AAA CLO ETF,50.765,,,,,,,,
IQDG,WisdomTree International Quality Dividend Growth Fund,33.1194,,,,,,,,
INDL,Direxion Daily MSCI India Bull 2X Shares,43.53,,,,,,,,
WRLD,World Acceptance Corporation,97.23,608361619.5132383,48.93919977,0.97147803,,8.4726,,1173800000,6256930
XSD,SPDR S&P Semiconductor ETF,192.5395,,,,,,,,
SEF,ProShares Short Financials,12.14,,,,,,,,
ARKF,ARK Fintech Innovation ETF,18.04,,,,,,,,
STC,Stewart Information Services Corporation,47.29,1282836454.7904105,5.57683326,0.38732329,8.6944,11.8969,,1799700000,27127000
ADFI,Anfield Dynamic Fixed Income ETF,8.57,,,,,,,,
EWH,iShares MSCI Hong Kong Index Fund,22.355,,,,,,,,
CSTR,"CapStar Financial Holdings, Inc.",17.05,373646814.920354,9.58601968,2.68077248,1.7722,1.7687,,296589000,21914800
ILCG,iShares Morningstar Large-Cap Growth ETF,52.23,,,,,,,,
VCEB,Vanguard World Funds ETF,62.92,,,,,,,,
OVL,Overlay Shares Large Cap Equity ETF,32.31,,,,,,,,
LETB,AdvisorShares Trust AdvisorShares Let Bob AI Powered Momentum ETF,22.63,,,,,,,,
UITB,VictoryShares USAA Core Intermediate-Term Bond ETF,46.76,,,,,,,,
IBDT,iShares iBonds Dec 2028 Term Corporate ETF,24.9696,,,,,,,,
ESQ,"Esquire Financial Holdings, Inc.",44.99,366637919.88502616,12.68665321,4.24957175,3.7321,3.47,,,8149320
XSOE,WisdomTree Emerging Markets Ex-State Owned Enterprises Fund,29.41,,,,,,,,
WLDR,Affinity World Leaders Equity ETF,25,,,,,,,,
BNSO,"Bonso Electronics International, Inc.",3.65,17728731.79245283,,,,-0.5682,,,4857190
SYLD,Cambria Shareholder Yield ETF,64.0199,,,,,,,,
DECT,AllianzIM U.S. Large Cap Buffer10 Dec ETF,25,,,,,,,,
CPOP,"Pop Culture Group Co., Ltd",1.03,24771501.03010301,,,,,,,24049977
FIW,First Trust Water ETF,82.86,,,,,,,,
MOTI,VanEck Morningstar International Moat ETF,32.29,,,,,,,,
IROQ,"IF Bancorp, Inc.",17.9,59743507.69359332,10.28830171,1.8183457,1.7876,1.8443,,123471000,3337630
AMTD,AMTD IDEA Group,1.68,3035557257.8319,1.24160832,2.00115054,1.3853,1.2374,,,72038500
EQRR,ProShares Equities for Rising Rates ETF,55.16,,,,,,,,
RWM,ProShares Short Russell2000,22.95,,,,,,,,
INDF,Nifty India Financials ETF,31.1463,,,,,,,,
IYR,iShares U.S. Real Estate ETF,91.05,,,,,,,,
FILL,iShares MSCI Global Energy Producers Fund,24.7599,,,,,,,,
XLI,SPDR Select Sector Fund - Industrial,100.45,,,,,,,,
MLN,VanEck Long Muni ETF,18.08,,,,,,,,
POCT,Innovator U.S. Equity Power Buffer ETF - October,31.125,,,,,,,,
SCO,ProShares UltraShort Bloomberg Crude Oil,24.7803,,,,,,,,
OEUR,ALPS OShares Europe Quality Dividend ETF,25.4846,,,,,,,,
PTRB,PGIM Total Return Bond ETF,42.245,,,,,,,,
IVRA,Invesco Real Assets ESG ETF,14.2884,,,,,,,,
BBAX,JPMorgan BetaBuilders Developed Asia Pacific-ex Japan ETF,53.52,,,,,,,,
PBEE,Invesco PureBeta FTSE Emerging Markets ETF,23.81,,,,,,,,
CXAC,C5 Acquisition Corporation,10.3,370156260.7425949,11452.33333333,,0.0009,-0.0006,,359326000,35937500
FIVA,Fidelity International Value Factor ETF,22.94,,,,,,,,
SIHY,Harbor Scientific Alpha High-Yield ETF,44.18,,,,,,,,
UPC,Universe Pharmaceuticals Inc,0.8459,18398323.99297619,,,,0.5205,,,21750000
ANGH,Anghami Inc.,2.11,54871928.03539824,,,,-0.6902,,,26005700
IDHD,Invesco S&P International Developed High Dividend Low Volatility ETF,24.57,,,,,,,,
CGCP,Capital Group Core Plus Income ETF,22.8991,,,,,,,,
FGRO,Fidelity Growth Opportunities ETF,13.89,,,,,,,,
CSF,VictoryShares US Discovery Enhanced Volatility Wtd ETF,55.6701,,,,,,,,
SUSL,iShares ESG MSCI USA Leaders ETF,69.64,,,,,,,,
HTBI,"HomeTrust Bancshares, Inc.",26.52,414455826.55167174,10.9762709,2.36511111,2.4259,2.2354,,480620000,15628000
BFTR,BlackRock Future Innovators ETF,26.87,,,,,,,,
QQQE,Direxion NASDAQ-100 Equal Weighted Index Shares,69.1899,,,,,,,,
OSCV,Opus Small Cap Value ETF,32.238,,,,,,,,
SEIV,SEI EXCHANGE TRADED FDS SEI Enhanced U.S. Large Cap Value Factor ETF,25.19,,,,,,,,
BRF,VanEck Brazil Small-Cap ETF,14.5792,,,,,,,,
KBE,SPDR S&P Bank ETF,47.63,,,,,,,,
SSPY,Syntax Stratified LargeCap ETF,67.25,,,,,,,,
EGIS,2ndVote Society Defended ETF,33.8799,,,,,,,,
WSBC,"WesBanco, Inc.",36.02,2130790903.842996,11.9126297,3.41791201,3.0342,3.02,,3295430000,59155800
TRIN,Trinity Capital Inc.,13.16,462839638.8166916,12.41213467,2.50277287,1.0812,4.8594,,942761000,35170200
ESPO,VanEck Video Gaming and eSports ETF,48.46,,,,,,,,
ARGT,Global X MSCI Argentina ETF,39.67,,,,,,,,
MRM,MEDIROM Healthcare Technologies Inc.,6,31736257,,,,-1.8487,,,4882500
RWAY,Runway Growth Finance Corp.,12.96,525192613.15068495,,5.43852515,0.8242,1.1522,,794373000,40635858
USFR,WisdomTree Floating Rate Treasury Fund,50.26,,,,,,,,
FLGV,Franklin U.S. Treasury Bond ETF,21.16,,,,,,,,
RTH,VanEck Retail ETF,166.7386,,,,,,,,
VCLO,Simplify Volt Cloud and Cybersecurity Disruption ETF,4.7859,,,,,,,,
TFIN,"Triumph Financial, Inc.",55.23,1351935742.6310298,13.54610824,2.65345341,4.0563,3.9605,,1031960000,24478300
MBOX,Freedom Day Dividend ETF,25.99,,,,,,,,
BIS,ProShares UltraShort Nasdaq Biotechnology,18.65,,,,,,,,
GLL,ProShares UltraShort Gold,28.01,,,,,,,,
FLMB,Franklin Municipal Green Bond ETF,24.175,,,,,,,,
EIS,iShares Inc iShares MSCI Israel ETF,57.26,,,,,,,,
KHYB,KraneShares Asia Pacific High Income Bond ETF,27.8737,,,,,,,,
FRI,First Trust S&P REIT Index Fund,26.05,,,,,,,,
CATH,Global X S&P 500 Catholic Values ETF,49.0365,,,,,,,,
FDEV,Fidelity Emerging Markets Multifactor ETF,25.5516,,,,,,,,
GRVY,"GRAVITY Co., Ltd.",49.06,340635081,8.40376472,1.10597225,5.8331,8.2873,,120585000,6948900
PTPI,"Petros Pharmaceuticals, Inc.",2.62,5425502.97338403,,,,-8.2524,,9472000,2070800
ISCV,iShares Morningstar Small-Cap Value ETF,56.56,,,,,,,,
AIH,Aesthetic Medical International Holdings Group Ltd.,1.6363,52812858,,,,-4.1369,,94919700,31393246.6666667
RHI,Robert Half International Inc.,83.22,9029248406.984507,14.14272198,1.26900544,6.0771,6.03,,,108499000
MOGU,MOGU Inc.,2.6814,22562557,,,,-142.43,,,7302922
